A
time in s,CH1
-1.9974996E-07,1.1473E-02
-1.9949996E-07,1.1473E-02
-1.9924997E-07,9.1473E-02
-1.9899996E-07,1.1473E-02
-1.9874996E-07,1.1473E-02
-1.9849996E-07,-6.8527E-02
-1.9824996E-07,1.1473E-02
-1.9799995E-07,-6.8527E-02
-1.9774996E-07,-6.8527E-02
-1.9749996E-07,1.1473E-02
-1.9724996E-07,-6.8527E-02
-1.9699996E-07,1.1473E-02
-1.9674997E-07,-6.8527E-02
-1.9649995E-07,-6.8527E-02
-1.9624996E-07,-6.8527E-02
-1.9599996E-07,-6.8527E-02
-1.9574996E-07,1.1473E-02
-1.9549996E-07,1.1473E-02
-1.9524995E-07,1.1473E-02
-1.9499996E-07,1.1473E-02
-1.9474996E-07,1.1473E-02
-1.9449996E-07,1.1473E-02
-1.9424996E-07,1.1473E-02
-1.9399997E-07,1.1473E-02
-1.9374995E-07,9.1473E-02
-1.9349996E-07,1.1473E-02
-1.9324996E-07,1.1473E-02
-1.9299996E-07,-6.8527E-02
-1.9274995E-07,-6.8527E-02
-1.9249995E-07,9.1473E-02
-1.9224996E-07,1.1473E-02
-1.9199996E-07,1.1473E-02
-1.9174996E-07,1.1473E-02
-1.9149996E-07,9.1473E-02
-1.9124997E-07,1.1473E-02
-1.9099996E-07,1.1473E-02
-1.9074996E-07,9.1473E-02
-1.9049996E-07,-6.8527E-02
-1.9024996E-07,1.1473E-02
-1.8999995E-07,-6.8527E-02
-1.8974995E-07,-6.8527E-02
-1.8949996E-07,-6.8527E-02
-1.8924996E-07,-6.8527E-02
-1.8899996E-07,-6.8527E-02
-1.8874996E-07,9.1473E-02
-1.8849995E-07,9.1473E-02
-1.8824996E-07,9.1473E-02
-1.8799996E-07,1.1473E-02
-1.8774996E-07,1.1473E-02
-1.8749996E-07,-6.8527E-02
-1.8724995E-07,-6.8527E-02
-1.8699996E-07,-6.8527E-02
-1.8674996E-07,-6.8527E-02
-1.8649996E-07,-6.8527E-02
-1.8624996E-07,-6.8527E-02
-1.8599997E-07,1.1473E-02
-1.8574995E-07,1.1473E-02
-1.8549996E-07,1.1473E-02
-1.8524996E-07,1.1473E-02
-1.8499996E-07,1.1473E-02
-1.8474995E-07,-1.4853E-01
-1.8449995E-07,-6.8527E-02
-1.8424996E-07,1.1473E-02
-1.8399996E-07,1.1473E-02
-1.8374996E-07,9.1473E-02
-1.8349996E-07,1.1473E-02
-1.8324997E-07,-6.8527E-02
-1.8299995E-07,-6.8527E-02
-1.8274996E-07,-6.8527E-02
-1.8249996E-07,-6.8527E-02
-1.8224996E-07,1.1473E-02
-1.8199995E-07,1.1473E-02
-1.8174995E-07,-6.8527E-02
-1.8149996E-07,1.1473E-02
-1.8124996E-07,-6.8527E-02
-1.8099996E-07,-6.8527E-02
-1.8074996E-07,1.1473E-02
-1.8049997E-07,1.1473E-02
-1.8024996E-07,9.1473E-02
-1.7999996E-07,-6.8527E-02
-1.7974996E-07,1.1473E-02
-1.7949995E-07,-6.8527E-02
-1.7924995E-07,-6.8527E-02
-1.7899995E-07,1.1473E-02
-1.7874996E-07,1.1473E-02
-1.7849996E-07,1.1473E-02
-1.7824996E-07,-6.8527E-02
-1.7799996E-07,1.1473E-02
-1.7774995E-07,1.1473E-02
-1.7749996E-07,9.1473E-02
-1.7724996E-07,1.1473E-02
-1.7699996E-07,1.1473E-02
-1.7674995E-07,-6.8527E-02
-1.7649995E-07,-6.8527E-02
-1.7624996E-07,1.1473E-02
-1.7599996E-07,1.1473E-02
-1.7574996E-07,1.1473E-02
-1.7549996E-07,1.1473E-02
-1.7524997E-07,9.1473E-02
-1.7499995E-07,1.1473E-02
-1.7474996E-07,9.1473E-02
-1.7449996E-07,1.1473E-02
-1.7424996E-07,1.1473E-02
-1.7399995E-07,-6.8527E-02
-1.7374995E-07,1.1473E-02
-1.7349996E-07,1.1473E-02
-1.7324996E-07,9.1473E-02
-1.7299996E-07,1.1473E-02
-1.7274996E-07,1.1473E-02
-1.7249997E-07,1.1473E-02
-1.7224995E-07,9.1473E-02
-1.7199996E-07,1.1473E-02
-1.7174996E-07,1.1473E-02
-1.7149995E-07,-6.8527E-02
-1.7124995E-07,-6.8527E-02
-1.7099995E-07,1.1473E-02
-1.7074996E-07,1.1473E-02
-1.7049996E-07,1.1473E-02
-1.7024996E-07,1.1473E-02
-1.6999996E-07,-6.8527E-02
-1.6974995E-07,1.1473E-02
-1.6949996E-07,-6.8527E-02
-1.6924996E-07,-6.8527E-02
-1.6899996E-07,-6.8527E-02
-1.6874995E-07,1.1473E-02
-1.6849995E-07,1.1473E-02
-1.6824995E-07,9.1473E-02
-1.6799996E-07,1.1473E-02
-1.6774996E-07,-6.8527E-02
-1.6749996E-07,1.1473E-02
-1.6724996E-07,1.1473E-02
-1.6699995E-07,-6.8527E-02
-1.6674996E-07,1.1473E-02
-1.6649996E-07,1.1473E-02
-1.6624996E-07,-6.8527E-02
-1.6599995E-07,-6.8527E-02
-1.6574995E-07,-6.8527E-02
-1.6549996E-07,1.1473E-02
-1.6524996E-07,1.1473E-02
-1.6499996E-07,1.1473E-02
-1.6474996E-07,1.1473E-02
-1.6449997E-07,9.1473E-02
-1.6424995E-07,1.1473E-02
-1.6399996E-07,-1.4853E-01
-1.6374996E-07,1.1473E-02
-1.6349995E-07,1.1473E-02
-1.6324995E-07,9.1473E-02
-1.6299995E-07,9.1473E-02
-1.6274996E-07,9.1473E-02
-1.6249996E-07,1.1473E-02
-1.6224996E-07,-6.8527E-02
-1.6199996E-07,1.1473E-02
-1.6174995E-07,1.1473E-02
-1.6149995E-07,1.1473E-02
-1.6124996E-07,1.1473E-02
-1.6099996E-07,-6.8527E-02
-1.6074995E-07,-1.4853E-01
-1.6049995E-07,1.1473E-02
-1.6024995E-07,-6.8527E-02
-1.5999996E-07,-6.8527E-02
-1.5974996E-07,-6.8527E-02
-1.5949996E-07,-6.8527E-02
-1.5924996E-07,1.1473E-02
-1.5899995E-07,1.1473E-02
-1.5874996E-07,1.1473E-02
-1.5849996E-07,1.1473E-02
-1.5824996E-07,1.1473E-02
-1.5799995E-07,-6.8527E-02
-1.5774995E-07,-6.8527E-02
-1.5749995E-07,-6.8527E-02
-1.5724996E-07,-6.8527E-02
-1.5699996E-07,1.1473E-02
-1.5674996E-07,1.1473E-02
-1.5649996E-07,1.1473E-02
-1.5624995E-07,1.1473E-02
-1.5599996E-07,1.1473E-02
-1.5574996E-07,1.1473E-02
-1.5549995E-07,9.1473E-02
-1.5524995E-07,1.1473E-02
-1.5499995E-07,1.1473E-02
-1.5474996E-07,1.1473E-02
-1.5449996E-07,1.1473E-02
-1.5424996E-07,1.1473E-02
-1.5399996E-07,1.1473E-02
-1.5374997E-07,1.1473E-02
-1.5349995E-07,1.1473E-02
-1.5324996E-07,-6.8527E-02
-1.5299996E-07,-1.4853E-01
-1.5274995E-07,-6.8527E-02
-1.5249995E-07,-6.8527E-02
-1.5224995E-07,1.1473E-02
-1.5199996E-07,-6.8527E-02
-1.5174996E-07,1.1473E-02
-1.5149996E-07,1.1473E-02
-1.5124996E-07,1.1473E-02
-1.5099995E-07,1.1473E-02
-1.5074995E-07,-6.8527E-02
-1.5049996E-07,-6.8527E-02
-1.5024995E-07,-6.8527E-02
-1.4999995E-07,-6.8527E-02
-1.4974995E-07,1.1473E-02
-1.4949995E-07,9.1473E-02
-1.4924996E-07,1.1473E-02
-1.4899996E-07,1.1473E-02
-1.4874996E-07,1.1473E-02
-1.4849996E-07,9.1473E-02
-1.4824995E-07,1.1473E-02
-1.4799996E-07,1.1473E-02
-1.4774996E-07,1.1473E-02
-1.4749995E-07,-6.8527E-02
-1.4724995E-07,-6.8527E-02
-1.4699995E-07,-6.8527E-02
-1.4674995E-07,-6.8527E-02
-1.4649996E-07,-6.8527E-02
-1.4624996E-07,-6.8527E-02
-1.4599996E-07,1.1473E-02
-1.4574996E-07,1.1473E-02
-1.4549995E-07,9.1473E-02
-1.4524996E-07,9.1473E-02
-1.4499996E-07,1.1473E-02
-1.4474995E-07,-6.8527E-02
-1.4449995E-07,1.1473E-02
-1.4424995E-07,1.1473E-02
-1.4399996E-07,1.1473E-02
-1.4374996E-07,1.1473E-02
-1.4349996E-07,1.1473E-02
-1.4324996E-07,1.1473E-02
-1.4299995E-07,1.1473E-02
-1.4274995E-07,1.1473E-02
-1.4249996E-07,9.1473E-02
-1.4224995E-07,1.1473E-02
-1.4199995E-07,1.1473E-02
-1.4174995E-07,1.1473E-02
-1.4149995E-07,9.1473E-02
-1.4124996E-07,1.1473E-02
-1.4099996E-07,1.1473E-02
-1.4074996E-07,1.1473E-02
-1.4049996E-07,1.1473E-02
-1.4024995E-07,-6.8527E-02
-1.3999995E-07,-6.8527E-02
-1.3974996E-07,-6.8527E-02
-1.3949995E-07,-6.8527E-02
-1.3924995E-07,1.1473E-02
-1.3899995E-07,1.1473E-02
-1.3874995E-07,1.1473E-02
-1.3849996E-07,-6.8527E-02
-1.3824996E-07,1.1473E-02
-1.3799996E-07,1.1473E-02
-1.3774996E-07,1.1473E-02
-1.3749995E-07,1.1473E-02
-1.3724996E-07,-6.8527E-02
-1.3699996E-07,1.1473E-02
-1.3674995E-07,1.1473E-02
-1.3649995E-07,-6.8527E-02
-1.3624995E-07,-6.8527E-02
-1.3599995E-07,1.1473E-02
-1.3574996E-07,1.1473E-02
-1.3549996E-07,9.1473E-02
-1.3524996E-07,9.1473E-02
-1.3499995E-07,1.1473E-02
-1.3474995E-07,1.1473E-02
-1.3449996E-07,1.1473E-02
-1.3424994E-07,1.1473E-02
-1.3399995E-07,-6.8527E-02
-1.3374995E-07,-6.8527E-02
-1.3349995E-07,1.1473E-02
-1.3324996E-07,-6.8527E-02
-1.3299996E-07,1.1473E-02
-1.3274996E-07,1.1473E-02
-1.3249996E-07,1.1473E-02
-1.3224995E-07,1.1473E-02
-1.3199995E-07,-6.8527E-02
-1.3174996E-07,1.1473E-02
-1.3149995E-07,-6.8527E-02
-1.3124995E-07,1.1473E-02
-1.3099995E-07,-6.8527E-02
-1.3074995E-07,-6.8527E-02
-1.3049996E-07,1.1473E-02
-1.3024996E-07,1.1473E-02
-1.2999996E-07,-6.8527E-02
-1.2974996E-07,1.1473E-02
-1.2949995E-07,1.1473E-02
-1.2924995E-07,-6.8527E-02
-1.2899996E-07,1.1473E-02
-1.2874995E-07,1.1473E-02
-1.2849995E-07,1.1473E-02
-1.2824995E-07,1.1473E-02
-1.2799995E-07,1.1473E-02
-1.2774996E-07,-6.8527E-02
-1.2749996E-07,-6.8527E-02
-1.2724996E-07,1.1473E-02
-1.2699995E-07,1.1473E-02
-1.2674995E-07,1.1473E-02
-1.2649996E-07,1.1473E-02
-1.2624994E-07,9.1473E-02
-1.2599995E-07,1.1473E-02
-1.2574995E-07,1.1473E-02
-1.2549995E-07,-6.8527E-02
-1.2524995E-07,1.1473E-02
-1.2499996E-07,1.1473E-02
-1.2474996E-07,1.1473E-02
-1.2449996E-07,1.1473E-02
-1.2424995E-07,1.1473E-02
-1.2399995E-07,-6.8527E-02
-1.2374996E-07,1.1473E-02
-1.2349994E-07,-6.8527E-02
-1.2324995E-07,-6.8527E-02
-1.2299995E-07,1.1473E-02
-1.2274995E-07,1.1473E-02
-1.2249996E-07,1.1473E-02
-1.2224996E-07,1.1473E-02
-1.2199996E-07,-6.8527E-02
-1.2174996E-07,1.1473E-02
-1.2149995E-07,1.1473E-02
-1.2124995E-07,1.1473E-02
-1.2099996E-07,-6.8527E-02
-1.2074995E-07,-6.8527E-02
-1.2049995E-07,1.1473E-02
-1.2024995E-07,-6.8527E-02
-1.1999995E-07,-6.8527E-02
-1.1974996E-07,-6.8527E-02
-1.1949996E-07,-6.8527E-02
-1.1924996E-07,-6.8527E-02
-1.1899995E-07,-6.8527E-02
-1.1874995E-07,1.1473E-02
-1.1849995E-07,-6.8527E-02
-1.1824995E-07,1.1473E-02
-1.1799995E-07,1.1473E-02
-1.1774996E-07,1.1473E-02
-1.1749995E-07,1.1473E-02
-1.1724995E-07,-6.8527E-02
-1.1699996E-07,-1.4853E-01
-1.1674995E-07,-6.8527E-02
-1.1649995E-07,-6.8527E-02
-1.1624995E-07,1.1473E-02
-1.1599995E-07,1.1473E-02
-1.1574996E-07,1.1473E-02
-1.1549995E-07,1.1473E-02
-1.1524995E-07,9.1473E-02
-1.1499995E-07,1.1473E-02
-1.1474995E-07,1.1473E-02
-1.1449995E-07,-6.8527E-02
-1.1424995E-07,-6.8527E-02
-1.1399995E-07,-6.8527E-02
-1.1374996E-07,-6.8527E-02
-1.1349995E-07,1.1473E-02
-1.1324995E-07,-6.8527E-02
-1.1299996E-07,1.1473E-02
-1.1274995E-07,1.1473E-02
-1.1249995E-07,1.1473E-02
-1.1224995E-07,1.1473E-02
-1.1199995E-07,1.1473E-02
-1.1174996E-07,1.1473E-02
-1.1149995E-07,1.1473E-02
-1.1124995E-07,9.1473E-02
-1.1099995E-07,1.1473E-02
-1.1074995E-07,1.1473E-02
-1.1049995E-07,1.1473E-02
-1.1024995E-07,1.1473E-02
-1.0999995E-07,-6.8527E-02
-1.0974995E-07,1.1473E-02
-1.0949995E-07,1.1473E-02
-1.0924995E-07,1.1473E-02
-1.0899996E-07,-6.8527E-02
-1.0874995E-07,1.1473E-02
-1.0849995E-07,-6.8527E-02
-1.0824995E-07,-1.4853E-01
-1.0799995E-07,-1.4853E-01
-1.0774995E-07,1.1473E-02
-1.0749995E-07,1.1473E-02
-1.0724995E-07,1.1473E-02
-1.0699995E-07,1.1473E-02
-1.0674995E-07,-1.4853E-01
-1.0649995E-07,-6.8527E-02
-1.0624995E-07,1.1473E-02
-1.0599995E-07,1.1473E-02
-1.0574995E-07,1.1473E-02
-1.0549995E-07,9.1473E-02
-1.0524995E-07,9.1473E-02
-1.0499996E-07,1.1473E-02
-1.0474995E-07,9.1473E-02
-1.0449995E-07,1.1473E-02
-1.0424995E-07,-6.8527E-02
-1.0399995E-07,-6.8527E-02
-1.0374995E-07,1.1473E-02
-1.0349995E-07,-6.8527E-02
-1.0324995E-07,-6.8527E-02
-1.0299995E-07,-6.8527E-02
-1.0274995E-07,1.1473E-02
-1.0249995E-07,1.1473E-02
-1.0224995E-07,1.1473E-02
-1.0199995E-07,1.1473E-02
-1.0174995E-07,1.1473E-02
-1.0149995E-07,1.1473E-02
-1.0124995E-07,1.1473E-02
-1.0099996E-07,-6.8527E-02
-1.0074995E-07,1.1473E-02
-1.0049995E-07,1.1473E-02
-1.0024995E-07,1.1473E-02
-9.9999951E-08,1.1473E-02
-9.9749954E-08,9.1473E-02
-9.9499950E-08,1.1473E-02
-9.9249952E-08,1.1473E-02
-9.8999948E-08,-6.8527E-02
-9.8749950E-08,1.1473E-02
-9.8499953E-08,-6.8527E-02
-9.8249949E-08,-6.8527E-02
-9.7999951E-08,-6.8527E-02
-9.7749954E-08,1.1473E-02
-9.7499949E-08,9.1473E-02
-9.7249952E-08,1.1473E-02
-9.6999955E-08,-6.8527E-02
-9.6749957E-08,-6.8527E-02
-9.6499946E-08,-6.8527E-02
-9.6249948E-08,-6.8527E-02
-9.5999951E-08,-6.8527E-02
-9.5749954E-08,1.1473E-02
-9.5499956E-08,-6.8527E-02
-9.5249945E-08,1.1473E-02
-9.4999947E-08,-6.8527E-02
-9.4749950E-08,1.1473E-02
-9.4499953E-08,9.1473E-02
-9.4249955E-08,1.1473E-02
-9.3999944E-08,-6.8527E-02
-9.3749946E-08,1.1473E-02
-9.3499949E-08,1.1473E-02
-9.3249952E-08,1.1473E-02
-9.2999954E-08,9.1473E-02
-9.2749957E-08,1.1473E-02
-9.2499945E-08,-6.8527E-02
-9.2249948E-08,-6.8527E-02
-9.1999951E-08,1.1473E-02
-9.1749953E-08,1.1473E-02
-9.1499956E-08,1.1473E-02
-9.1249944E-08,1.1473E-02
-9.0999947E-08,-6.8527E-02
-9.0749950E-08,1.1473E-02
-9.0499952E-08,-6.8527E-02
-9.0249955E-08,1.1473E-02
-8.9999958E-08,-6.8527E-02
-8.9749946E-08,1.1473E-02
-8.9499949E-08,9.1473E-02
-8.9249951E-08,1.1473E-02
-8.8999954E-08,1.1473E-02
-8.8749957E-08,1.1473E-02
-8.8499945E-08,1.1473E-02
-8.8249948E-08,1.1473E-02
-8.7999950E-08,1.1473E-02
-8.7749953E-08,1.1473E-02
-8.7499956E-08,-6.8527E-02
-8.7249944E-08,1.1473E-02
-8.6999947E-08,1.1473E-02
-8.6749949E-08,1.1473E-02
-8.6499952E-08,1.1473E-02
-8.6249955E-08,1.1473E-02
-8.5999943E-08,1.1473E-02
-8.5749946E-08,1.1473E-02
-8.5499948E-08,1.1473E-02
-8.5249951E-08,1.1473E-02
-8.4999954E-08,1.1473E-02
-8.4749956E-08,9.1473E-02
-8.4499945E-08,1.1473E-02
-8.4249947E-08,9.1473E-02
-8.3999950E-08,1.1473E-02
-8.3749953E-08,9.1473E-02
-8.3499955E-08,1.1473E-02
-8.3249944E-08,1.1473E-02
-8.2999946E-08,1.1473E-02
-8.2749949E-08,1.1473E-02
-8.2499952E-08,-6.8527E-02
-8.2249954E-08,1.1473E-02
-8.1999957E-08,-6.8527E-02
-8.1749945E-08,1.1473E-02
-8.1499948E-08,1.1473E-02
-8.1249951E-08,-6.8527E-02
-8.0999953E-08,-6.8527E-02
-8.0749956E-08,-6.8527E-02
-8.0499944E-08,1.1473E-02
-8.0249947E-08,1.1473E-02
-7.9999950E-08,1.1473E-02
-7.9749952E-08,1.1473E-02
-7.9499955E-08,-6.8527E-02
-7.9249943E-08,1.1473E-02
-7.8999946E-08,1.1473E-02
-7.8749949E-08,9.1473E-02
-7.8499951E-08,-6.8527E-02
-7.8249954E-08,-6.8527E-02
-7.7999943E-08,-6.8527E-02
-7.7749945E-08,-6.8527E-02
-7.7499948E-08,1.1473E-02
-7.7249950E-08,-6.8527E-02
-7.6999953E-08,1.1473E-02
-7.6749956E-08,-6.8527E-02
-7.6499944E-08,1.1473E-02
-7.6249947E-08,1.1473E-02
-7.5999949E-08,1.1473E-02
-7.5749952E-08,-6.8527E-02
-7.5499955E-08,-6.8527E-02
-7.5249943E-08,-6.8527E-02
-7.4999946E-08,-6.8527E-02
-7.4749948E-08,-6.8527E-02
-7.4499951E-08,-6.8527E-02
-7.4249954E-08,-6.8527E-02
-7.3999956E-08,-6.8527E-02
-7.3749945E-08,-6.8527E-02
-7.3499947E-08,1.1473E-02
-7.3249950E-08,1.1473E-02
-7.2999953E-08,1.1473E-02
-7.2749955E-08,1.1473E-02
-7.2499944E-08,-6.8527E-02
-7.2249946E-08,1.1473E-02
-7.1999949E-08,-6.8527E-02
-7.1749952E-08,1.1473E-02
-7.1499954E-08,-6.8527E-02
-7.1249943E-08,-6.8527E-02
-7.0999945E-08,-6.8527E-02
-7.0749948E-08,-6.8527E-02
-7.0499951E-08,-6.8527E-02
-7.0249953E-08,1.1473E-02
-6.9999942E-08,-6.8527E-02
-6.9749944E-08,-6.8527E-02
-6.9499947E-08,-1.4853E-01
-6.9249950E-08,-6.8527E-02
-6.8999952E-08,-1.4853E-01
-6.8749955E-08,1.1473E-02
-6.8499943E-08,9.1473E-02
-6.8249946E-08,1.1473E-02
-6.7999949E-08,9.1473E-02
-6.7749951E-08,9.1473E-02
-6.7499954E-08,1.1473E-02
-6.7249943E-08,1.1473E-02
-6.6999945E-08,-6.8527E-02
-6.6749948E-08,1.1473E-02
-6.6499950E-08,1.1473E-02
-6.6249953E-08,1.1473E-02
-6.5999956E-08,-6.8527E-02
-6.5749944E-08,1.1473E-02
-6.5499947E-08,1.1473E-02
-6.5249949E-08,1.1473E-02
-6.4999952E-08,1.1473E-02
-6.4749955E-08,1.1473E-02
-6.4499943E-08,-6.8527E-02
-6.4249946E-08,1.1473E-02
-6.3999948E-08,-6.8527E-02
-6.3749951E-08,1.1473E-02
-6.3499954E-08,-6.8527E-02
-6.3249942E-08,-6.8527E-02
-6.2999945E-08,-6.8527E-02
-6.2749947E-08,1.1473E-02
-6.2499950E-08,-6.8527E-02
-6.2249953E-08,1.1473E-02
-6.1999941E-08,-6.8527E-02
-6.1749944E-08,1.1473E-02
-6.1499946E-08,-6.8527E-02
-6.1249949E-08,1.1473E-02
-6.0999952E-08,-6.8527E-02
-6.0749954E-08,1.1473E-02
-6.0499943E-08,1.1473E-02
-6.0249945E-08,-6.8527E-02
-5.9999948E-08,-6.8527E-02
-5.9749951E-08,-6.8527E-02
-5.9499953E-08,1.1473E-02
-5.9249942E-08,9.1473E-02
-5.8999944E-08,9.1473E-02
-5.8749947E-08,9.1473E-02
-5.8499950E-08,1.1473E-02
-5.8249952E-08,1.1473E-02
-5.7999955E-08,1.1473E-02
-5.7749943E-08,1.1473E-02
-5.7499946E-08,1.1473E-02
-5.7249949E-08,-6.8527E-02
-5.6999951E-08,-6.8527E-02
-5.6749954E-08,-1.4853E-01
-5.6499943E-08,-1.4853E-01
-5.6249945E-08,-6.8527E-02
-5.5999948E-08,-6.8527E-02
-5.5749950E-08,-6.8527E-02
-5.5499953E-08,-6.8527E-02
-5.5249942E-08,1.1473E-02
-5.4999944E-08,1.1473E-02
-5.4749947E-08,1.1473E-02
-5.4499949E-08,1.1473E-02
-5.4249952E-08,1.1473E-02
-5.3999941E-08,-6.8527E-02
-5.3749943E-08,-6.8527E-02
-5.3499946E-08,-6.8527E-02
-5.3249948E-08,1.1473E-02
-5.2999951E-08,1.1473E-02
-5.2749954E-08,-6.8527E-02
-5.2499942E-08,-6.8527E-02
-5.2249945E-08,-6.8527E-02
-5.1999947E-08,1.1473E-02
-5.1749950E-08,9.1473E-02
-5.1499953E-08,1.1473E-02
-5.1249941E-08,1.1473E-02
-5.0999944E-08,-6.8527E-02
-5.0749946E-08,-6.8527E-02
-5.0499949E-08,-6.8527E-02
-5.0249952E-08,1.1473E-02
-4.9999954E-08,1.1473E-02
-4.9749943E-08,1.1473E-02
-4.9499945E-08,1.1473E-02
-4.9249948E-08,1.1473E-02
-4.8999951E-08,1.1473E-02
-4.8749953E-08,1.1473E-02
-4.8499942E-08,1.1473E-02
-4.8249944E-08,1.1473E-02
-4.7999947E-08,-6.8527E-02
-4.7749950E-08,-6.8527E-02
-4.7499952E-08,-6.8527E-02
-4.7249941E-08,1.1473E-02
-4.6999943E-08,1.1473E-02
-4.6749946E-08,1.1473E-02
-4.6499949E-08,-6.8527E-02
-4.6249951E-08,1.1473E-02
-4.5999940E-08,-6.8527E-02
-4.5749943E-08,-6.8527E-02
-4.5499945E-08,-6.8527E-02
-4.5249948E-08,1.1473E-02
-4.4999950E-08,-6.8527E-02
-4.4749953E-08,1.1473E-02
-4.4499942E-08,1.1473E-02
-4.4249944E-08,-6.8527E-02
-4.3999947E-08,-1.4853E-01
-4.3749949E-08,-6.8527E-02
-4.3499952E-08,-6.8527E-02
-4.3249941E-08,1.1473E-02
-4.2999943E-08,9.1473E-02
-4.2749946E-08,1.1473E-02
-4.2499948E-08,1.1473E-02
-4.2249951E-08,9.1473E-02
-4.1999954E-08,1.1473E-02
-4.1749942E-08,1.1473E-02
-4.1499945E-08,1.1473E-02
-4.1249947E-08,1.1473E-02
-4.0999950E-08,-6.8527E-02
-4.0749953E-08,1.1473E-02
-4.0499941E-08,1.1473E-02
-4.0249944E-08,1.1473E-02
-3.9999946E-08,1.1473E-02
-3.9749949E-08,1.1473E-02
-3.9499952E-08,-6.8527E-02
-3.9249940E-08,-6.8527E-02
-3.8999943E-08,-6.8527E-02
-3.8749945E-08,-6.8527E-02
-3.8499948E-08,-6.8527E-02
-3.8249951E-08,-6.8527E-02
-3.7999939E-08,-6.8527E-02
-3.7749942E-08,1.1473E-02
-3.7499944E-08,1.1473E-02
-3.7249947E-08,-6.8527E-02
-3.6999950E-08,-6.8527E-02
-3.6749952E-08,1.1473E-02
-3.6499941E-08,-6.8527E-02
-3.6249943E-08,1.1473E-02
-3.5999946E-08,1.1473E-02
-3.5749949E-08,1.1473E-02
-3.5499951E-08,1.1473E-02
-3.5249940E-08,1.1473E-02
-3.4999942E-08,1.1473E-02
-3.4749945E-08,-6.8527E-02
-3.4499948E-08,-6.8527E-02
-3.4249950E-08,1.1473E-02
-3.3999953E-08,1.1473E-02
-3.3749942E-08,1.1473E-02
-3.3499944E-08,1.1473E-02
-3.3249947E-08,1.1473E-02
-3.2999949E-08,-6.8527E-02
-3.2749952E-08,1.1473E-02
-3.2499941E-08,1.1473E-02
-3.2249943E-08,1.1473E-02
-3.1999946E-08,9.1473E-02
-3.1749948E-08,1.7147E-01
-3.1499951E-08,1.1473E-02
-3.1249940E-08,1.1473E-02
-3.0999942E-08,1.1473E-02
-3.0749945E-08,1.1473E-02
-3.0499947E-08,-6.8527E-02
-3.0249950E-08,1.1473E-02
-2.9999939E-08,-6.8527E-02
-2.9749941E-08,-6.8527E-02
-2.9499944E-08,1.1473E-02
-2.9249946E-08,-6.8527E-02
-2.8999949E-08,1.1473E-02
-2.8749952E-08,1.1473E-02
-2.8499940E-08,1.1473E-02
-2.8249943E-08,-6.8527E-02
-2.7999945E-08,-6.8527E-02
-2.7749948E-08,-6.8527E-02
-2.7499951E-08,-6.8527E-02
-2.7249939E-08,1.1473E-02
-2.6999942E-08,1.1473E-02
-2.6749944E-08,1.1473E-02
-2.6499947E-08,1.1473E-02
-2.6249950E-08,9.1473E-02
-2.5999952E-08,-6.8527E-02
