A
time in s,CH1
2.8025011E-07,4.0000E-01
2.8050010E-07,4.0000E-01
2.8075010E-07,4.0000E-01
2.8100010E-07,3.2000E-01
2.8125010E-07,4.0000E-01
2.8150009E-07,4.8000E-01
2.8175009E-07,4.0000E-01
2.8200009E-07,4.0000E-01
2.8225008E-07,4.8000E-01
2.8250008E-07,4.8000E-01
2.8275008E-07,4.8000E-01
2.8300008E-07,5.6000E-01
2.8325007E-07,4.0000E-01
2.8350007E-07,4.0000E-01
2.8375007E-07,4.0000E-01
2.8400007E-07,4.0000E-01
2.8425012E-07,4.8000E-01
2.8450012E-07,5.6000E-01
2.8475012E-07,5.6000E-01
2.8500011E-07,5.6000E-01
2.8525011E-07,5.6000E-01
2.8550011E-07,4.8000E-01
2.8575010E-07,4.8000E-01
2.8600010E-07,4.0000E-01
2.8625010E-07,4.8000E-01
2.8650010E-07,4.8000E-01
2.8675009E-07,4.8000E-01
2.8700009E-07,4.8000E-01
2.8725009E-07,4.8000E-01
2.8750009E-07,4.8000E-01
2.8775008E-07,5.6000E-01
2.8800008E-07,4.8000E-01
2.8825008E-07,4.8000E-01
2.8850008E-07,4.0000E-01
2.8875007E-07,4.0000E-01
2.8900007E-07,4.8000E-01
2.8925007E-07,4.0000E-01
2.8950012E-07,3.2000E-01
2.8975012E-07,3.2000E-01
2.9000012E-07,4.0000E-01
2.9025011E-07,4.0000E-01
2.9050011E-07,3.2000E-01
2.9075011E-07,4.0000E-01
2.9100011E-07,3.2000E-01
2.9125010E-07,3.2000E-01
2.9150010E-07,4.0000E-01
2.9175010E-07,4.0000E-01
2.9200010E-07,3.2000E-01
2.9225009E-07,4.0000E-01
2.9250009E-07,4.0000E-01
2.9275009E-07,4.0000E-01
2.9300008E-07,4.8000E-01
2.9325008E-07,4.8000E-01
2.9350008E-07,5.6000E-01
2.9375008E-07,4.8000E-01
2.9400007E-07,4.8000E-01
2.9425007E-07,4.8000E-01
2.9450007E-07,4.0000E-01
2.9475012E-07,4.0000E-01
2.9500012E-07,4.0000E-01
2.9525012E-07,4.8000E-01
2.9550012E-07,5.6000E-01
2.9575011E-07,4.8000E-01
2.9600011E-07,4.8000E-01
2.9625011E-07,4.8000E-01
2.9650010E-07,4.8000E-01
2.9675010E-07,4.8000E-01
2.9700010E-07,4.8000E-01
2.9725010E-07,4.8000E-01
2.9750009E-07,5.6000E-01
2.9775009E-07,4.8000E-01
2.9800009E-07,4.8000E-01
2.9825009E-07,4.0000E-01
2.9850008E-07,4.0000E-01
2.9875008E-07,4.0000E-01
2.9900008E-07,4.0000E-01
2.9925008E-07,4.0000E-01
2.9950007E-07,4.0000E-01
2.9975007E-07,4.0000E-01
3.0000012E-07,4.0000E-01
3.0025012E-07,3.2000E-01
3.0050012E-07,3.2000E-01
3.0075012E-07,4.0000E-01
3.0100011E-07,4.0000E-01
3.0125011E-07,4.8000E-01
3.0150011E-07,4.0000E-01
3.0175011E-07,4.0000E-01
3.0200010E-07,3.2000E-01
3.0225010E-07,4.0000E-01
3.0250010E-07,4.0000E-01
3.0275010E-07,4.8000E-01
3.0300009E-07,4.0000E-01
3.0325009E-07,4.0000E-01
3.0350009E-07,4.8000E-01
3.0375008E-07,4.0000E-01
3.0400008E-07,4.0000E-01
3.0425008E-07,4.0000E-01
3.0450008E-07,4.0000E-01
3.0475007E-07,4.0000E-01
3.0500007E-07,4.0000E-01
3.0525007E-07,4.8000E-01
3.0550012E-07,4.0000E-01
3.0575012E-07,4.0000E-01
3.0600012E-07,4.0000E-01
3.0625012E-07,4.0000E-01
3.0650011E-07,4.8000E-01
3.0675011E-07,4.8000E-01
3.0700011E-07,4.0000E-01
3.0725010E-07,4.0000E-01
3.0750010E-07,3.2000E-01
3.0775010E-07,4.0000E-01
3.0800010E-07,3.2000E-01
3.0825009E-07,4.0000E-01
3.0850009E-07,4.0000E-01
3.0875009E-07,4.0000E-01
3.0900009E-07,3.2000E-01
3.0925008E-07,4.0000E-01
3.0950008E-07,4.0000E-01
3.0975008E-07,4.0000E-01
3.1000008E-07,4.0000E-01
3.1025007E-07,4.8000E-01
3.1050007E-07,4.8000E-01
3.1075012E-07,4.8000E-01
3.1100012E-07,4.8000E-01
3.1125012E-07,4.0000E-01
3.1150012E-07,4.0000E-01
3.1175011E-07,4.8000E-01
3.1200011E-07,4.0000E-01
3.1225011E-07,4.8000E-01
3.1250011E-07,4.0000E-01
3.1275010E-07,4.8000E-01
3.1300010E-07,4.0000E-01
3.1325010E-07,4.8000E-01
3.1350010E-07,3.2000E-01
3.1375009E-07,4.0000E-01
3.1400009E-07,3.2000E-01
3.1425009E-07,3.2000E-01
3.1450008E-07,3.2000E-01
3.1475008E-07,3.2000E-01
3.1500008E-07,4.0000E-01
3.1525008E-07,4.0000E-01
3.1550007E-07,4.0000E-01
3.1575007E-07,3.2000E-01
3.1600007E-07,3.2000E-01
3.1625012E-07,4.0000E-01
3.1650012E-07,4.0000E-01
3.1675012E-07,4.0000E-01
3.1700012E-07,4.0000E-01
3.1725011E-07,4.0000E-01
3.1750011E-07,3.2000E-01
3.1775011E-07,4.0000E-01
3.1800010E-07,3.2000E-01
3.1825010E-07,4.0000E-01
3.1850010E-07,4.0000E-01
3.1875010E-07,4.0000E-01
3.1900009E-07,3.2000E-01
3.1925009E-07,4.0000E-01
3.1950009E-07,4.8000E-01
3.1975009E-07,4.0000E-01
3.2000008E-07,4.0000E-01
3.2025008E-07,3.2000E-01
3.2050008E-07,3.2000E-01
3.2075008E-07,4.0000E-01
3.2100007E-07,3.2000E-01
3.2125007E-07,3.2000E-01
3.2150012E-07,3.2000E-01
3.2175012E-07,3.2000E-01
3.2200012E-07,3.2000E-01
3.2225012E-07,4.0000E-01
3.2250011E-07,3.2000E-01
3.2275011E-07,3.2000E-01
3.2300011E-07,3.2000E-01
3.2325011E-07,3.2000E-01
3.2350010E-07,3.2000E-01
3.2375010E-07,3.2000E-01
3.2400010E-07,3.2000E-01
3.2425010E-07,4.8000E-01
3.2450009E-07,4.0000E-01
3.2475009E-07,4.0000E-01
3.2500009E-07,4.0000E-01
3.2525008E-07,4.0000E-01
3.2550008E-07,3.2000E-01
3.2575008E-07,3.2000E-01
3.2600008E-07,4.0000E-01
3.2625007E-07,3.2000E-01
3.2650007E-07,4.0000E-01
3.2675013E-07,3.2000E-01
3.2700012E-07,2.4000E-01
3.2725012E-07,2.4000E-01
3.2750012E-07,3.2000E-01
3.2775012E-07,3.2000E-01
3.2800011E-07,2.4000E-01
3.2825011E-07,3.2000E-01
3.2850011E-07,3.2000E-01
3.2875010E-07,2.4000E-01
3.2900010E-07,2.4000E-01
3.2925010E-07,3.2000E-01
3.2950010E-07,3.2000E-01
3.2975009E-07,3.2000E-01
3.3000009E-07,3.2000E-01
3.3025009E-07,3.2000E-01
3.3050009E-07,3.2000E-01
3.3075008E-07,4.0000E-01
3.3100008E-07,2.4000E-01
3.3125008E-07,2.4000E-01
3.3150008E-07,3.2000E-01
3.3175007E-07,3.2000E-01
3.3200013E-07,3.2000E-01
3.3225012E-07,3.2000E-01
3.3250012E-07,3.2000E-01
3.3275012E-07,3.2000E-01
3.3300012E-07,3.2000E-01
3.3325011E-07,3.2000E-01
3.3350011E-07,3.2000E-01
3.3375011E-07,3.2000E-01
3.3400011E-07,3.2000E-01
3.3425010E-07,3.2000E-01
3.3450010E-07,3.2000E-01
3.3475010E-07,3.2000E-01
3.3500010E-07,3.2000E-01
3.3525009E-07,3.2000E-01
3.3550009E-07,3.2000E-01
3.3575009E-07,3.2000E-01
3.3600008E-07,2.4000E-01
3.3625008E-07,3.2000E-01
3.3650008E-07,3.2000E-01
3.3675008E-07,3.2000E-01
3.3700007E-07,3.2000E-01
3.3725007E-07,3.2000E-01
3.3750013E-07,3.2000E-01
3.3775012E-07,4.0000E-01
3.3800012E-07,4.0000E-01
3.3825012E-07,3.2000E-01
3.3850012E-07,3.2000E-01
3.3875011E-07,3.2000E-01
3.3900011E-07,3.2000E-01
3.3925011E-07,3.2000E-01
3.3950010E-07,4.0000E-01
3.3975010E-07,4.0000E-01
3.4000010E-07,4.0000E-01
3.4025010E-07,4.8000E-01
3.4050009E-07,4.0000E-01
3.4075009E-07,4.0000E-01
3.4100009E-07,2.4000E-01
3.4125009E-07,3.2000E-01
3.4150008E-07,4.0000E-01
3.4175008E-07,4.0000E-01
3.4200008E-07,4.0000E-01
3.4225008E-07,4.0000E-01
3.4250007E-07,4.0000E-01
3.4275013E-07,4.0000E-01
3.4300012E-07,4.0000E-01
3.4325012E-07,4.0000E-01
3.4350012E-07,4.8000E-01
3.4375012E-07,4.8000E-01
3.4400011E-07,4.8000E-01
3.4425011E-07,4.8000E-01
3.4450011E-07,4.8000E-01
3.4475011E-07,4.0000E-01
3.4500010E-07,4.8000E-01
3.4525010E-07,4.8000E-01
3.4550010E-07,4.8000E-01
3.4575010E-07,4.8000E-01
3.4600009E-07,4.8000E-01
3.4625009E-07,4.0000E-01
3.4650009E-07,4.8000E-01
3.4675008E-07,4.8000E-01
3.4700008E-07,3.2000E-01
3.4725008E-07,4.0000E-01
3.4750008E-07,4.8000E-01
3.4775007E-07,4.8000E-01
3.4800007E-07,4.0000E-01
3.4825013E-07,4.8000E-01
3.4850012E-07,4.8000E-01
3.4875012E-07,4.0000E-01
3.4900012E-07,4.0000E-01
3.4925012E-07,3.2000E-01
3.4950011E-07,4.0000E-01
3.4975011E-07,4.0000E-01
3.5000011E-07,4.0000E-01
3.5025010E-07,4.0000E-01
3.5050010E-07,4.8000E-01
3.5075010E-07,4.8000E-01
3.5100010E-07,4.0000E-01
3.5125009E-07,3.2000E-01
3.5150009E-07,4.0000E-01
3.5175009E-07,4.0000E-01
3.5200009E-07,4.8000E-01
3.5225008E-07,4.8000E-01
3.5250008E-07,4.8000E-01
3.5275008E-07,4.8000E-01
3.5300008E-07,4.8000E-01
3.5325007E-07,4.8000E-01
3.5350013E-07,4.8000E-01
3.5375012E-07,4.8000E-01
3.5400012E-07,4.8000E-01
3.5425012E-07,4.0000E-01
3.5450012E-07,4.8000E-01
3.5475011E-07,4.8000E-01
3.5500011E-07,4.0000E-01
3.5525011E-07,4.0000E-01
3.5550011E-07,4.0000E-01
3.5575010E-07,4.0000E-01
3.5600010E-07,4.0000E-01
3.5625010E-07,4.8000E-01
3.5650010E-07,4.8000E-01
3.5675009E-07,5.6000E-01
3.5700009E-07,4.8000E-01
3.5725009E-07,4.0000E-01
3.5750008E-07,4.0000E-01
3.5775008E-07,4.0000E-01
3.5800008E-07,4.8000E-01
3.5825008E-07,4.8000E-01
3.5850007E-07,4.8000E-01
3.5875013E-07,4.8000E-01
3.5900013E-07,4.8000E-01
3.5925012E-07,4.8000E-01
3.5950012E-07,4.8000E-01
3.5975012E-07,4.0000E-01
3.6000012E-07,4.0000E-01
3.6025011E-07,4.0000E-01
3.6050011E-07,4.0000E-01
3.6075011E-07,3.2000E-01
3.6100010E-07,4.0000E-01
3.6125010E-07,4.8000E-01
3.6150010E-07,4.0000E-01
3.6175010E-07,4.0000E-01
3.6200009E-07,2.4000E-01
3.6225009E-07,3.2000E-01
3.6250009E-07,4.8000E-01
3.6275009E-07,4.0000E-01
3.6300008E-07,4.0000E-01
3.6325008E-07,4.8000E-01
3.6350008E-07,4.8000E-01
3.6375008E-07,4.8000E-01
3.6400013E-07,4.8000E-01
3.6425013E-07,3.2000E-01
3.6450012E-07,4.0000E-01
3.6475012E-07,4.8000E-01
3.6500012E-07,4.8000E-01
3.6525012E-07,5.6000E-01
3.6550011E-07,4.8000E-01
3.6575011E-07,4.0000E-01
3.6600011E-07,4.0000E-01
3.6625011E-07,4.0000E-01
3.6650010E-07,4.0000E-01
3.6675010E-07,4.0000E-01
3.6700010E-07,4.8000E-01
3.6725010E-07,4.8000E-01
3.6750009E-07,5.6000E-01
3.6775009E-07,5.6000E-01
3.6800009E-07,4.8000E-01
3.6825008E-07,4.0000E-01
3.6850008E-07,4.8000E-01
3.6875008E-07,4.0000E-01
3.6900008E-07,4.0000E-01
3.6925007E-07,4.0000E-01
3.6950013E-07,4.0000E-01
3.6975013E-07,4.0000E-01
3.7000012E-07,4.0000E-01
3.7025012E-07,4.8000E-01
3.7050012E-07,4.8000E-01
3.7075012E-07,4.8000E-01
3.7100011E-07,4.8000E-01
3.7125011E-07,4.8000E-01
3.7150011E-07,4.8000E-01
3.7175010E-07,4.8000E-01
3.7200010E-07,4.0000E-01
3.7225010E-07,4.0000E-01
3.7250010E-07,4.8000E-01
3.7275009E-07,4.8000E-01
3.7300009E-07,4.8000E-01
3.7325009E-07,4.0000E-01
3.7350009E-07,4.0000E-01
3.7375008E-07,4.8000E-01
3.7400008E-07,4.8000E-01
3.7425008E-07,4.8000E-01
3.7450008E-07,4.8000E-01
3.7475013E-07,4.0000E-01
3.7500013E-07,4.0000E-01
3.7525012E-07,4.8000E-01
3.7550012E-07,4.8000E-01
3.7575012E-07,4.8000E-01
3.7600012E-07,4.0000E-01
3.7625011E-07,4.0000E-01
3.7650011E-07,4.8000E-01
3.7675011E-07,4.8000E-01
3.7700011E-07,4.8000E-01
3.7725010E-07,4.8000E-01
3.7750010E-07,4.8000E-01
3.7775010E-07,4.8000E-01
3.7800010E-07,4.0000E-01
3.7825009E-07,4.8000E-01
3.7850009E-07,4.0000E-01
3.7875009E-07,4.0000E-01
3.7900008E-07,3.2000E-01
3.7925008E-07,3.2000E-01
3.7950008E-07,4.0000E-01
3.7975008E-07,4.0000E-01
3.8000007E-07,4.0000E-01
3.8025013E-07,4.0000E-01
3.8050013E-07,4.8000E-01
3.8075012E-07,4.0000E-01
3.8100012E-07,4.8000E-01
3.8125012E-07,4.8000E-01
3.8150012E-07,4.8000E-01
3.8175011E-07,4.8000E-01
3.8200011E-07,4.8000E-01
3.8225011E-07,4.0000E-01
3.8250010E-07,4.8000E-01
3.8275010E-07,5.6000E-01
3.8300010E-07,4.8000E-01
3.8325010E-07,4.8000E-01
3.8350009E-07,4.8000E-01
3.8375009E-07,4.8000E-01
3.8400009E-07,3.2000E-01
3.8425009E-07,4.0000E-01
3.8450008E-07,4.0000E-01
3.8475008E-07,3.2000E-01
3.8500008E-07,4.0000E-01
3.8525008E-07,4.8000E-01
3.8550013E-07,4.8000E-01
3.8575013E-07,4.0000E-01
3.8600012E-07,4.8000E-01
3.8625012E-07,4.8000E-01
3.8650012E-07,4.8000E-01
3.8675012E-07,4.0000E-01
3.8700011E-07,4.0000E-01
3.8725011E-07,4.0000E-01
3.8750011E-07,4.0000E-01
3.8775011E-07,4.0000E-01
3.8800010E-07,3.2000E-01
3.8825010E-07,4.8000E-01
3.8850010E-07,4.8000E-01
3.8875010E-07,5.6000E-01
3.8900009E-07,4.8000E-01
3.8925009E-07,4.8000E-01
3.8950009E-07,4.0000E-01
3.8975008E-07,4.8000E-01
3.9000008E-07,4.8000E-01
3.9025008E-07,4.0000E-01
3.9050008E-07,4.0000E-01
3.9075013E-07,4.8000E-01
3.9100013E-07,4.0000E-01
3.9125013E-07,3.2000E-01
3.9150012E-07,4.0000E-01
3.9175012E-07,3.2000E-01
3.9200012E-07,3.2000E-01
3.9225012E-07,4.0000E-01
3.9250011E-07,4.8000E-01
3.9275011E-07,3.2000E-01
3.9300011E-07,4.0000E-01
3.9325010E-07,4.8000E-01
3.9350010E-07,4.0000E-01
3.9375010E-07,4.0000E-01
3.9400010E-07,4.0000E-01
3.9425009E-07,4.0000E-01
3.9450009E-07,4.0000E-01
3.9475009E-07,4.8000E-01
3.9500009E-07,4.0000E-01
3.9525008E-07,4.8000E-01
3.9550008E-07,4.8000E-01
3.9575008E-07,4.8000E-01
3.9600013E-07,4.0000E-01
3.9625013E-07,4.0000E-01
3.9650013E-07,4.0000E-01
3.9675012E-07,4.0000E-01
3.9700012E-07,4.0000E-01
3.9725012E-07,4.0000E-01
3.9750012E-07,4.0000E-01
3.9775011E-07,4.8000E-01
3.9800011E-07,4.8000E-01
3.9825011E-07,4.8000E-01
3.9850011E-07,5.6000E-01
3.9875010E-07,4.8000E-01
3.9900010E-07,4.8000E-01
3.9925010E-07,4.0000E-01
3.9950010E-07,4.8000E-01
3.9975009E-07,5.6000E-01
4.0000009E-07,4.8000E-01
4.0025009E-07,4.8000E-01
4.0050008E-07,4.0000E-01
4.0075008E-07,4.0000E-01
4.0100008E-07,4.8000E-01
4.0125008E-07,4.8000E-01
4.0150013E-07,5.6000E-01
4.0175013E-07,4.8000E-01
4.0200013E-07,4.8000E-01
4.0225012E-07,4.0000E-01
4.0250012E-07,4.0000E-01
4.0275012E-07,4.8000E-01
4.0300012E-07,4.0000E-01
4.0325011E-07,4.0000E-01
4.0350011E-07,4.0000E-01
4.0375011E-07,4.0000E-01
4.0400010E-07,4.0000E-01
4.0425010E-07,4.0000E-01
4.0450010E-07,4.8000E-01
4.0475010E-07,4.8000E-01
4.0500009E-07,4.0000E-01
4.0525009E-07,4.0000E-01
4.0550009E-07,4.0000E-01
4.0575009E-07,4.0000E-01
4.0600008E-07,4.0000E-01
4.0625008E-07,3.2000E-01
4.0650008E-07,4.0000E-01
4.0675013E-07,4.0000E-01
4.0700013E-07,4.0000E-01
4.0725013E-07,4.8000E-01
4.0750012E-07,4.8000E-01
4.0775012E-07,4.0000E-01
4.0800012E-07,4.0000E-01
4.0825012E-07,4.8000E-01
4.0850011E-07,4.8000E-01
4.0875011E-07,4.8000E-01
4.0900011E-07,4.8000E-01
4.0925011E-07,4.8000E-01
4.0950010E-07,4.8000E-01
4.0975010E-07,4.0000E-01
4.1000010E-07,4.0000E-01
4.1025010E-07,4.8000E-01
4.1050009E-07,4.8000E-01
4.1075009E-07,4.8000E-01
4.1100009E-07,4.8000E-01
4.1125008E-07,4.0000E-01
4.1150008E-07,4.0000E-01
4.1175008E-07,4.0000E-01
4.1200008E-07,3.2000E-01
4.1225013E-07,3.2000E-01
4.1250013E-07,3.2000E-01
4.1275013E-07,4.0000E-01
4.1300012E-07,5.6000E-01
4.1325012E-07,4.8000E-01
4.1350012E-07,4.8000E-01
4.1375012E-07,4.8000E-01
4.1400011E-07,4.0000E-01
4.1425011E-07,4.0000E-01
4.1450011E-07,4.0000E-01
4.1475010E-07,4.0000E-01
4.1500010E-07,4.0000E-01
4.1525010E-07,4.8000E-01
4.1550010E-07,4.8000E-01
4.1575009E-07,4.0000E-01
4.1600009E-07,4.0000E-01
4.1625009E-07,4.0000E-01
4.1650009E-07,4.0000E-01
4.1675008E-07,4.0000E-01
4.1700008E-07,4.0000E-01
4.1725008E-07,4.0000E-01
4.1750013E-07,4.0000E-01
4.1775013E-07,4.0000E-01
4.1800013E-07,4.8000E-01
4.1825012E-07,4.8000E-01
4.1850012E-07,4.8000E-01
4.1875012E-07,4.0000E-01
4.1900012E-07,4.0000E-01
4.1925011E-07,4.8000E-01
4.1950011E-07,4.8000E-01
4.1975011E-07,4.8000E-01
4.2000011E-07,4.0000E-01
4.2025010E-07,4.8000E-01
4.2050010E-07,4.8000E-01
4.2075010E-07,4.8000E-01
4.2100010E-07,4.0000E-01
4.2125009E-07,4.0000E-01
4.2150009E-07,4.0000E-01
4.2175009E-07,4.8000E-01
4.2200008E-07,4.8000E-01
4.2225008E-07,4.8000E-01
4.2250008E-07,4.8000E-01
4.2275013E-07,4.8000E-01
4.2300013E-07,4.0000E-01
4.2325013E-07,4.0000E-01
4.2350013E-07,4.0000E-01
4.2375012E-07,4.0000E-01
4.2400012E-07,4.8000E-01
4.2425012E-07,4.8000E-01
4.2450012E-07,4.0000E-01
4.2475011E-07,4.8000E-01
4.2500011E-07,4.0000E-01
4.2525011E-07,4.0000E-01
4.2550010E-07,4.0000E-01
4.2575010E-07,4.8000E-01
4.2600010E-07,4.8000E-01
4.2625010E-07,4.8000E-01
4.2650009E-07,5.6000E-01
4.2675009E-07,4.8000E-01
4.2700009E-07,4.8000E-01
4.2725009E-07,4.0000E-01
4.2750008E-07,4.8000E-01
4.2775008E-07,4.8000E-01
4.2800013E-07,4.8000E-01
4.2825013E-07,5.6000E-01
4.2850013E-07,5.6000E-01
4.2875013E-07,4.8000E-01
4.2900012E-07,4.8000E-01
4.2925012E-07,4.8000E-01
4.2950012E-07,4.8000E-01
4.2975012E-07,4.8000E-01
4.3000011E-07,4.0000E-01
4.3025011E-07,4.8000E-01
4.3050011E-07,4.8000E-01
4.3075011E-07,4.8000E-01
4.3100010E-07,4.8000E-01
4.3125010E-07,4.8000E-01
4.3150010E-07,5.6000E-01
4.3175010E-07,5.6000E-01
4.3200009E-07,4.8000E-01
4.3225009E-07,4.0000E-01
4.3250009E-07,3.2000E-01
4.3275008E-07,4.0000E-01
4.3300008E-07,4.0000E-01
4.3325008E-07,4.0000E-01
4.3350013E-07,3.2000E-01
4.3375013E-07,3.2000E-01
4.3400013E-07,4.0000E-01
4.3425013E-07,4.0000E-01
4.3450012E-07,4.8000E-01
4.3475012E-07,4.8000E-01
4.3500012E-07,4.8000E-01
4.3525012E-07,4.8000E-01
4.3550011E-07,3.2000E-01
4.3575011E-07,4.0000E-01
4.3600011E-07,4.0000E-01
4.3625010E-07,4.0000E-01
4.3650010E-07,4.0000E-01
4.3675010E-07,4.8000E-01
4.3700010E-07,4.8000E-01
4.3725009E-07,4.8000E-01
4.3750009E-07,4.0000E-01
4.3775009E-07,4.0000E-01
4.3800009E-07,4.0000E-01
4.3825008E-07,4.0000E-01
4.3850008E-07,4.0000E-01
4.3875013E-07,4.0000E-01
4.3900013E-07,4.8000E-01
4.3925013E-07,4.0000E-01
4.3950013E-07,4.8000E-01
4.3975012E-07,4.0000E-01
4.4000012E-07,4.0000E-01
4.4025012E-07,4.0000E-01
4.4050012E-07,4.0000E-01
4.4075011E-07,4.0000E-01
4.4100011E-07,4.8000E-01
4.4125011E-07,4.8000E-01
4.4150011E-07,4.8000E-01
4.4175010E-07,5.6000E-01
4.4200010E-07,4.0000E-01
4.4225010E-07,4.8000E-01
4.4250010E-07,4.8000E-01
4.4275009E-07,4.8000E-01
4.4300009E-07,4.0000E-01
4.4325009E-07,4.0000E-01
4.4350008E-07,4.0000E-01
4.4375008E-07,4.0000E-01
4.4400008E-07,4.8000E-01
4.4425013E-07,4.0000E-01
4.4450013E-07,4.0000E-01
4.4475013E-07,4.0000E-01
4.4500013E-07,4.0000E-01
4.4525012E-07,4.0000E-01
4.4550012E-07,4.8000E-01
4.4575012E-07,4.8000E-01
4.4600012E-07,4.8000E-01
4.4625011E-07,4.8000E-01
4.4650011E-07,4.0000E-01
4.4675011E-07,3.2000E-01
4.4700010E-07,4.0000E-01
4.4725010E-07,4.0000E-01
4.4750010E-07,4.8000E-01
4.4775010E-07,4.0000E-01
4.4800009E-07,4.0000E-01
4.4825009E-07,3.2000E-01
4.4850009E-07,4.0000E-01
4.4875009E-07,4.8000E-01
4.4900008E-07,4.8000E-01
4.4925008E-07,5.6000E-01
4.4950013E-07,4.8000E-01
4.4975013E-07,4.0000E-01
4.5000013E-07,4.8000E-01
4.5025013E-07,4.0000E-01
4.5050012E-07,4.8000E-01
4.5075012E-07,5.6000E-01
4.5100012E-07,4.8000E-01
4.5125012E-07,4.8000E-01
4.5150011E-07,5.6000E-01
4.5175011E-07,4.8000E-01
4.5200011E-07,4.0000E-01
4.5225011E-07,4.0000E-01
4.5250010E-07,4.8000E-01
4.5275010E-07,4.8000E-01
4.5300010E-07,4.0000E-01
4.5325010E-07,4.0000E-01
4.5350009E-07,4.8000E-01
4.5375009E-07,4.0000E-01
4.5400009E-07,4.8000E-01
4.5425008E-07,4.8000E-01
4.5450008E-07,4.8000E-01
4.5475014E-07,4.8000E-01
4.5500013E-07,4.8000E-01
4.5525013E-07,4.0000E-01
4.5550013E-07,4.0000E-01
4.5575013E-07,4.0000E-01
4.5600012E-07,4.0000E-01
4.5625012E-07,4.0000E-01
4.5650012E-07,4.8000E-01
4.5675012E-07,4.8000E-01
4.5700011E-07,4.8000E-01
4.5725011E-07,4.8000E-01
4.5750011E-07,4.0000E-01
4.5775010E-07,4.8000E-01
4.5800010E-07,4.0000E-01
4.5825010E-07,3.2000E-01
4.5850010E-07,3.2000E-01
4.5875009E-07,4.0000E-01
4.5900009E-07,4.8000E-01
4.5925009E-07,4.8000E-01
4.5950009E-07,4.8000E-01
4.5975008E-07,4.8000E-01
4.6000014E-07,4.8000E-01
4.6025013E-07,4.8000E-01
4.6050013E-07,4.0000E-01
4.6075013E-07,4.8000E-01
4.6100013E-07,4.8000E-01
4.6125012E-07,4.8000E-01
4.6150012E-07,5.6000E-01
4.6175012E-07,4.8000E-01
4.6200012E-07,4.0000E-01
4.6225011E-07,4.0000E-01
4.6250011E-07,4.0000E-01
4.6275011E-07,4.0000E-01
4.6300011E-07,4.8000E-01
4.6325010E-07,4.8000E-01
4.6350010E-07,4.8000E-01
4.6375010E-07,4.8000E-01
4.6400010E-07,4.8000E-01
4.6425009E-07,4.8000E-01
4.6450009E-07,4.8000E-01
4.6475009E-07,4.8000E-01
4.6500008E-07,4.8000E-01
4.6525008E-07,4.8000E-01
4.6550014E-07,4.8000E-01
4.6575013E-07,4.8000E-01
4.6600013E-07,4.8000E-01
4.6625013E-07,4.8000E-01
4.6650013E-07,4.0000E-01
4.6675012E-07,4.0000E-01
4.6700012E-07,4.0000E-01
4.6725012E-07,4.0000E-01
4.6750012E-07,3.2000E-01
4.6775011E-07,4.0000E-01
4.6800011E-07,4.0000E-01
4.6825011E-07,5.6000E-01
4.6850010E-07,4.8000E-01
4.6875010E-07,4.8000E-01
4.6900010E-07,4.8000E-01
4.6925010E-07,4.8000E-01
4.6950009E-07,4.8000E-01
4.6975009E-07,4.8000E-01
4.7000009E-07,5.6000E-01
4.7025009E-07,5.6000E-01
4.7050008E-07,4.8000E-01
4.7075014E-07,4.0000E-01
4.7100013E-07,4.0000E-01
4.7125013E-07,4.0000E-01
4.7150013E-07,4.0000E-01
4.7175013E-07,4.0000E-01
4.7200012E-07,4.0000E-01
4.7225012E-07,4.0000E-01
4.7250012E-07,4.8000E-01
4.7275012E-07,4.8000E-01
4.7300011E-07,4.8000E-01
4.7325011E-07,5.6000E-01
4.7350011E-07,5.6000E-01
4.7375011E-07,4.8000E-01
4.7400010E-07,4.8000E-01
4.7425010E-07,4.8000E-01
4.7450010E-07,4.8000E-01
4.7475010E-07,5.6000E-01
4.7500009E-07,5.6000E-01
4.7525009E-07,4.8000E-01
4.7550009E-07,5.6000E-01
4.7575008E-07,5.6000E-01
4.7600008E-07,5.6000E-01
4.7625014E-07,6.4000E-01
4.7650013E-07,7.2000E-01
4.7675013E-07,6.4000E-01
4.7700013E-07,5.6000E-01
4.7725013E-07,5.6000E-01
4.7750012E-07,5.6000E-01
4.7775012E-07,6.4000E-01
4.7800012E-07,6.4000E-01
4.7825012E-07,6.4000E-01
4.7850011E-07,7.2000E-01
4.7875011E-07,7.2000E-01
4.7900011E-07,6.4000E-01
4.7925010E-07,6.4000E-01
4.7950010E-07,6.4000E-01
4.7975010E-07,6.4000E-01
4.8000010E-07,6.4000E-01
4.8025009E-07,5.6000E-01
4.8050009E-07,6.4000E-01
4.8075009E-07,6.4000E-01
4.8100009E-07,5.6000E-01
4.8125008E-07,4.8000E-01
4.8150014E-07,5.6000E-01
4.8175013E-07,5.6000E-01
4.8200013E-07,4.8000E-01
4.8225013E-07,4.8000E-01
4.8250013E-07,4.8000E-01
4.8275012E-07,4.0000E-01
4.8300012E-07,4.0000E-01
4.8325012E-07,4.8000E-01
4.8350012E-07,4.0000E-01
4.8375011E-07,4.8000E-01
4.8400011E-07,4.0000E-01
4.8425011E-07,4.0000E-01
4.8450011E-07,4.8000E-01
4.8475010E-07,4.8000E-01
4.8500010E-07,4.8000E-01
4.8525010E-07,4.8000E-01
4.8550010E-07,5.6000E-01
