A
time in s,CH1
-2.4399998E-07,1.1600E-02
-2.4374998E-07,1.2000E-02
-2.4349998E-07,1.2000E-02
-2.4324999E-07,1.1200E-02
-2.4299999E-07,1.1600E-02
-2.4274999E-07,1.2000E-02
-2.4249996E-07,1.1200E-02
-2.4224997E-07,1.0000E-02
-2.4199997E-07,8.0000E-03
-2.4174997E-07,6.0000E-03
-2.4149998E-07,4.4000E-03
-2.4124998E-07,2.0000E-03
-2.4099998E-07,8.0000E-04
-2.4074998E-07,-8.0000E-04
-2.4049999E-07,-2.4000E-03
-2.4024999E-07,-4.0000E-03
-2.3999996E-07,-5.2000E-03
-2.3974997E-07,-6.4000E-03
-2.3949997E-07,-7.2000E-03
-2.3924997E-07,-8.0000E-03
-2.3899997E-07,-8.0000E-03
-2.3874998E-07,-6.4000E-03
-2.3849998E-07,-5.6000E-03
-2.3824998E-07,-4.8000E-03
-2.3799998E-07,-4.8000E-03
-2.3774997E-07,-4.0000E-03
-2.3749998E-07,-3.6000E-03
-2.3724998E-07,-2.4000E-03
-2.3699998E-07,-8.0000E-04
-2.3674998E-07,1.2000E-03
-2.3649997E-07,4.0000E-03
-2.3624997E-07,6.0000E-03
-2.3599998E-07,8.0000E-03
-2.3574998E-07,1.0000E-02
-2.3549998E-07,1.1600E-02
-2.3524997E-07,1.3200E-02
-2.3499997E-07,1.4000E-02
-2.3474998E-07,1.5200E-02
-2.3449998E-07,1.5600E-02
-2.3424998E-07,1.4000E-02
-2.3399997E-07,1.2000E-02
-2.3374997E-07,1.0400E-02
-2.3349997E-07,8.8000E-03
-2.3324998E-07,7.2000E-03
-2.3299998E-07,6.0000E-03
-2.3274998E-07,4.4000E-03
-2.3249997E-07,8.0000E-04
-2.3224997E-07,-3.2000E-03
-2.3199998E-07,-6.4000E-03
-2.3174998E-07,-8.4000E-03
-2.3149998E-07,-8.8000E-03
-2.3124997E-07,-8.8000E-03
-2.3099997E-07,-8.4000E-03
-2.3074998E-07,-8.0000E-03
-2.3049998E-07,-8.8000E-03
-2.3024998E-07,-9.2000E-03
-2.2999998E-07,-8.4000E-03
-2.2974997E-07,-6.4000E-03
-2.2949997E-07,-3.2000E-03
-2.2924998E-07,-8.0000E-04
-2.2899998E-07,2.0000E-03
-2.2874997E-07,4.0000E-03
-2.2849997E-07,5.6000E-03
-2.2824997E-07,6.0000E-03
-2.2799998E-07,6.0000E-03
-2.2774998E-07,6.4000E-03
-2.2749998E-07,7.2000E-03
-2.2724998E-07,7.6000E-03
-2.2699997E-07,8.0000E-03
-2.2674998E-07,8.4000E-03
-2.2649998E-07,7.6000E-03
-2.2624998E-07,6.4000E-03
-2.2599997E-07,5.6000E-03
-2.2574997E-07,5.2000E-03
-2.2549997E-07,4.8000E-03
-2.2524998E-07,4.4000E-03
-2.2499998E-07,4.0000E-03
-2.2474998E-07,4.4000E-03
-2.2449997E-07,4.0000E-03
-2.2424997E-07,4.4000E-03
-2.2399998E-07,3.6000E-03
-2.2374998E-07,2.8000E-03
-2.2349998E-07,8.0000E-04
-2.2324997E-07,-8.0000E-04
-2.2299997E-07,-3.2000E-03
-2.2274997E-07,-3.6000E-03
-2.2249998E-07,-4.0000E-03
-2.2224998E-07,-3.6000E-03
-2.2199998E-07,-4.0000E-03
-2.2174997E-07,-4.8000E-03
-2.2149997E-07,-5.6000E-03
-2.2124998E-07,-5.6000E-03
-2.2099998E-07,-4.4000E-03
-2.2074997E-07,-8.0000E-04
-2.2049997E-07,3.2000E-03
-2.2024997E-07,6.4000E-03
-2.1999998E-07,8.0000E-03
-2.1974998E-07,9.2000E-03
-2.1949998E-07,9.2000E-03
-2.1924998E-07,8.0000E-03
-2.1899997E-07,6.8000E-03
-2.1874997E-07,4.8000E-03
-2.1849998E-07,2.8000E-03
-2.1824998E-07,8.0000E-04
-2.1799997E-07,-1.2000E-03
-2.1774997E-07,-2.0000E-03
-2.1749997E-07,-2.4000E-03
-2.1724998E-07,-3.6000E-03
-2.1699998E-07,-6.4000E-03
-2.1674998E-07,-8.4000E-03
-2.1649997E-07,-1.0800E-02
-2.1624997E-07,-1.2000E-02
-2.1599998E-07,-1.1600E-02
-2.1574998E-07,-1.0000E-02
-2.1549998E-07,-9.2000E-03
-2.1524997E-07,-9.2000E-03
-2.1499997E-07,-8.0000E-03
-2.1474997E-07,-6.8000E-03
-2.1449998E-07,-5.2000E-03
-2.1424998E-07,-3.2000E-03
-2.1399998E-07,-8.0000E-04
-2.1374997E-07,1.6000E-03
-2.1349997E-07,4.4000E-03
-2.1324998E-07,6.0000E-03
-2.1299998E-07,6.8000E-03
-2.1274997E-07,7.6000E-03
-2.1249997E-07,8.4000E-03
-2.1224997E-07,9.2000E-03
-2.1199997E-07,9.6000E-03
-2.1174998E-07,1.0400E-02
-2.1149998E-07,1.1600E-02
-2.1124998E-07,1.1600E-02
-2.1099997E-07,1.1200E-02
-2.1074997E-07,1.0400E-02
-2.1049998E-07,9.2000E-03
-2.1024998E-07,8.0000E-03
-2.0999997E-07,6.4000E-03
-2.0974997E-07,5.2000E-03
-2.0949997E-07,4.0000E-03
-2.0924998E-07,1.6000E-03
-2.0899998E-07,-8.0000E-04
-2.0874998E-07,-2.8000E-03
-2.0849998E-07,-5.2000E-03
-2.0824997E-07,-7.2000E-03
-2.0799997E-07,-8.4000E-03
-2.0774998E-07,-9.2000E-03
-2.0749997E-07,-9.6000E-03
-2.0724997E-07,-1.0400E-02
-2.0699997E-07,-1.0400E-02
-2.0674997E-07,-9.6000E-03
-2.0649998E-07,-8.8000E-03
-2.0624998E-07,-8.8000E-03
-2.0599998E-07,-8.0000E-03
-2.0574997E-07,-6.0000E-03
-2.0549997E-07,-3.6000E-03
-2.0524998E-07,-8.0000E-04
-2.0499998E-07,1.6000E-03
-2.0474997E-07,4.4000E-03
-2.0449997E-07,5.6000E-03
-2.0424997E-07,6.8000E-03
-2.0399997E-07,8.0000E-03
-2.0374998E-07,9.6000E-03
-2.0349998E-07,1.0000E-02
-2.0324998E-07,1.0400E-02
-2.0299997E-07,1.0000E-02
-2.0274997E-07,8.4000E-03
-2.0249998E-07,7.2000E-03
-2.0224998E-07,5.6000E-03
-2.0199997E-07,5.2000E-03
-2.0174997E-07,4.4000E-03
-2.0149997E-07,2.8000E-03
-2.0124997E-07,0.0000E+00
-2.0099998E-07,-3.6000E-03
-2.0074998E-07,-5.6000E-03
-2.0049998E-07,-7.2000E-03
-2.0024997E-07,-8.0000E-03
-1.9999997E-07,-8.0000E-03
-1.9974998E-07,-7.2000E-03
-1.9949996E-07,-7.2000E-03
-1.9924997E-07,-7.6000E-03
-1.9899997E-07,-7.6000E-03
-1.9874997E-07,-6.8000E-03
-1.9849998E-07,-5.2000E-03
-1.9824998E-07,-3.2000E-03
-1.9799998E-07,-1.2000E-03
-1.9774997E-07,8.0000E-04
-1.9749997E-07,2.4000E-03
-1.9724997E-07,3.2000E-03
-1.9699998E-07,3.6000E-03
-1.9674997E-07,4.4000E-03
-1.9649997E-07,4.4000E-03
-1.9624997E-07,5.2000E-03
-1.9599997E-07,5.6000E-03
-1.9574998E-07,6.0000E-03
-1.9549998E-07,6.8000E-03
-1.9524998E-07,5.6000E-03
-1.9499997E-07,4.4000E-03
-1.9474997E-07,3.6000E-03
-1.9449998E-07,2.4000E-03
-1.9424998E-07,1.6000E-03
-1.9399997E-07,1.2000E-03
-1.9374997E-07,8.0000E-04
-1.9349997E-07,4.0000E-04
-1.9324997E-07,-4.0000E-04
-1.9299998E-07,-1.2000E-03
-1.9274998E-07,-2.0000E-03
-1.9249998E-07,-2.4000E-03
-1.9224997E-07,-2.4000E-03
-1.9199997E-07,-2.0000E-03
-1.9174998E-07,-8.0000E-04
-1.9149996E-07,-4.0000E-04
-1.9124997E-07,0.0000E+00
-1.9099997E-07,0.0000E+00
-1.9074997E-07,4.0000E-04
-1.9049997E-07,1.2000E-03
-1.9024998E-07,2.4000E-03
-1.8999998E-07,3.2000E-03
-1.8974997E-07,4.8000E-03
-1.8949997E-07,6.4000E-03
-1.8924997E-07,6.8000E-03
-1.8899998E-07,6.8000E-03
-1.8874996E-07,7.2000E-03
-1.8849997E-07,8.0000E-03
-1.8824997E-07,8.4000E-03
-1.8799997E-07,8.4000E-03
-1.8774998E-07,8.4000E-03
-1.8749998E-07,6.8000E-03
-1.8724998E-07,5.2000E-03
-1.8699997E-07,3.2000E-03
-1.8674997E-07,2.0000E-03
-1.8649997E-07,8.0000E-04
-1.8624998E-07,4.0000E-04
-1.8599997E-07,-1.6000E-03
-1.8574997E-07,-3.6000E-03
-1.8549997E-07,-7.2000E-03
-1.8524997E-07,-1.0800E-02
-1.8499998E-07,-1.3600E-02
-1.8474998E-07,-1.3600E-02
-1.8449998E-07,-1.2400E-02
-1.8424997E-07,-1.0800E-02
-1.8399997E-07,-9.2000E-03
-1.8374998E-07,-8.0000E-03
-1.8349996E-07,-7.2000E-03
-1.8324997E-07,-6.4000E-03
-1.8299997E-07,-3.6000E-03
-1.8274997E-07,0.0000E+00
-1.8249997E-07,3.6000E-03
-1.8224998E-07,6.8000E-03
-1.8199998E-07,9.2000E-03
-1.8174998E-07,1.0800E-02
-1.8149997E-07,1.2000E-02
-1.8124997E-07,1.2400E-02
-1.8099998E-07,1.2800E-02
-1.8074996E-07,1.3600E-02
-1.8049997E-07,1.4000E-02
-1.8024997E-07,1.4000E-02
-1.7999997E-07,1.3600E-02
-1.7974997E-07,1.2800E-02
-1.7949998E-07,1.0800E-02
-1.7924998E-07,8.4000E-03
-1.7899997E-07,6.0000E-03
-1.7874997E-07,4.4000E-03
-1.7849997E-07,2.8000E-03
-1.7824996E-07,2.0000E-03
-1.7799996E-07,8.0000E-04
-1.7774997E-07,-4.0000E-04
-1.7749997E-07,-1.2000E-03
-1.7724997E-07,-2.4000E-03
-1.7699998E-07,-3.6000E-03
-1.7674998E-07,-4.4000E-03
-1.7649998E-07,-6.0000E-03
-1.7624997E-07,-7.2000E-03
-1.7599997E-07,-8.0000E-03
-1.7574997E-07,-8.0000E-03
-1.7549996E-07,-8.0000E-03
-1.7524997E-07,-7.6000E-03
-1.7499997E-07,-7.2000E-03
-1.7474997E-07,-6.4000E-03
-1.7449997E-07,-5.6000E-03
-1.7424998E-07,-4.0000E-03
-1.7399998E-07,-1.2000E-03
-1.7374998E-07,1.2000E-03
-1.7349997E-07,4.4000E-03
-1.7324997E-07,6.4000E-03
-1.7299998E-07,8.0000E-03
-1.7274996E-07,1.0000E-02
-1.7249997E-07,1.0800E-02
-1.7224997E-07,1.1200E-02
-1.7199997E-07,1.1200E-02
-1.7174997E-07,1.0400E-02
-1.7149998E-07,9.2000E-03
-1.7124998E-07,7.2000E-03
-1.7099997E-07,6.4000E-03
-1.7074997E-07,5.6000E-03
-1.7049997E-07,5.2000E-03
-1.7024996E-07,3.2000E-03
-1.6999996E-07,8.0000E-04
-1.6974997E-07,-2.4000E-03
-1.6949997E-07,-4.8000E-03
-1.6924997E-07,-7.2000E-03
-1.6899997E-07,-7.6000E-03
-1.6874998E-07,-6.8000E-03
-1.6849998E-07,-6.8000E-03
-1.6824997E-07,-8.0000E-03
-1.6799997E-07,-8.0000E-03
-1.6774997E-07,-7.2000E-03
-1.6749996E-07,-5.6000E-03
-1.6724996E-07,-3.6000E-03
-1.6699997E-07,-1.2000E-03
-1.6674997E-07,1.2000E-03
-1.6649997E-07,2.8000E-03
-1.6624998E-07,3.2000E-03
-1.6599998E-07,4.0000E-03
-1.6574998E-07,4.4000E-03
-1.6549997E-07,4.8000E-03
-1.6524997E-07,5.2000E-03
-1.6499997E-07,5.6000E-03
-1.6474996E-07,6.8000E-03
-1.6449997E-07,7.2000E-03
-1.6424997E-07,6.8000E-03
-1.6399997E-07,6.0000E-03
-1.6374997E-07,5.2000E-03
-1.6349998E-07,3.6000E-03
-1.6324998E-07,2.4000E-03
-1.6299997E-07,1.6000E-03
-1.6274997E-07,1.2000E-03
-1.6249997E-07,8.0000E-04
-1.6224996E-07,4.0000E-04
-1.6199996E-07,-1.2000E-03
-1.6174997E-07,-2.4000E-03
-1.6149997E-07,-3.6000E-03
-1.6124997E-07,-4.8000E-03
-1.6099997E-07,-4.8000E-03
-1.6074998E-07,-4.0000E-03
-1.6049998E-07,-3.6000E-03
-1.6024997E-07,-2.8000E-03
-1.5999997E-07,-2.4000E-03
-1.5974997E-07,-2.0000E-03
-1.5949996E-07,-1.2000E-03
-1.5924996E-07,-4.0000E-04
-1.5899997E-07,8.0000E-04
-1.5874997E-07,2.8000E-03
-1.5849997E-07,4.4000E-03
-1.5824997E-07,6.0000E-03
-1.5799998E-07,6.8000E-03
-1.5774998E-07,8.0000E-03
-1.5749997E-07,8.8000E-03
-1.5724997E-07,9.2000E-03
-1.5699997E-07,1.0000E-02
-1.5674996E-07,1.0000E-02
-1.5649996E-07,9.6000E-03
-1.5624997E-07,8.0000E-03
-1.5599997E-07,6.0000E-03
-1.5574997E-07,4.8000E-03
-1.5549998E-07,3.2000E-03
-1.5524998E-07,2.0000E-03
-1.5499997E-07,8.0000E-04
-1.5474997E-07,-8.0000E-04
-1.5449997E-07,-3.6000E-03
-1.5424996E-07,-7.2000E-03
-1.5399996E-07,-1.0800E-02
-1.5374997E-07,-1.2400E-02
-1.5349997E-07,-1.2800E-02
-1.5324997E-07,-1.2400E-02
-1.5299997E-07,-1.1600E-02
-1.5274998E-07,-1.0000E-02
-1.5249998E-07,-1.0000E-02
-1.5224997E-07,-9.6000E-03
-1.5199997E-07,-8.0000E-03
-1.5174997E-07,-4.8000E-03
-1.5149996E-07,-1.6000E-03
-1.5124996E-07,1.2000E-03
-1.5099997E-07,4.0000E-03
-1.5074997E-07,6.0000E-03
-1.5049997E-07,7.6000E-03
-1.5024997E-07,8.4000E-03
-1.4999998E-07,8.8000E-03
-1.4974998E-07,1.0000E-02
-1.4949997E-07,1.0800E-02
-1.4924997E-07,1.1200E-02
-1.4899997E-07,1.1600E-02
-1.4874996E-07,1.2000E-02
-1.4849996E-07,1.1200E-02
-1.4824997E-07,9.2000E-03
-1.4799997E-07,6.8000E-03
-1.4774997E-07,4.4000E-03
-1.4749997E-07,3.6000E-03
-1.4724998E-07,2.4000E-03
-1.4699997E-07,1.2000E-03
-1.4674997E-07,4.0000E-04
-1.4649997E-07,-1.6000E-03
-1.4624996E-07,-3.2000E-03
-1.4599996E-07,-4.4000E-03
-1.4574996E-07,-4.8000E-03
-1.4549997E-07,-5.6000E-03
-1.4524997E-07,-6.0000E-03
-1.4499997E-07,-5.6000E-03
-1.4474998E-07,-5.6000E-03
-1.4449998E-07,-5.2000E-03
-1.4424997E-07,-5.6000E-03
-1.4399997E-07,-6.8000E-03
-1.4374997E-07,-6.4000E-03
-1.4349996E-07,-4.8000E-03
-1.4324996E-07,-4.8000E-03
-1.4299997E-07,-3.2000E-03
-1.4274997E-07,-1.2000E-03
-1.4249997E-07,8.0000E-04
-1.4224997E-07,2.8000E-03
-1.4199998E-07,4.4000E-03
-1.4174998E-07,5.6000E-03
-1.4149997E-07,6.8000E-03
-1.4124997E-07,7.2000E-03
-1.4099997E-07,7.6000E-03
-1.4074996E-07,7.2000E-03
-1.4049996E-07,6.0000E-03
-1.4024997E-07,4.8000E-03
-1.3999997E-07,2.8000E-03
-1.3974997E-07,2.0000E-03
-1.3949997E-07,1.6000E-03
-1.3924998E-07,8.0000E-04
-1.3899997E-07,-8.0000E-04
-1.3874997E-07,-3.2000E-03
-1.3849997E-07,-6.4000E-03
-1.3824996E-07,-9.2000E-03
-1.3799996E-07,-1.0000E-02
-1.3774996E-07,-9.2000E-03
-1.3749997E-07,-8.0000E-03
-1.3724997E-07,-7.6000E-03
-1.3699997E-07,-6.4000E-03
-1.3674997E-07,-6.0000E-03
-1.3649998E-07,-5.2000E-03
-1.3624997E-07,-3.6000E-03
-1.3599997E-07,-1.2000E-03
-1.3574997E-07,1.6000E-03
-1.3549996E-07,4.0000E-03
-1.3524996E-07,5.2000E-03
-1.3499996E-07,6.4000E-03
-1.3474997E-07,7.2000E-03
-1.3449997E-07,7.2000E-03
-1.3424997E-07,6.8000E-03
-1.3399998E-07,6.4000E-03
-1.3374998E-07,6.8000E-03
-1.3349997E-07,7.2000E-03
-1.3324997E-07,7.6000E-03
-1.3299997E-07,6.4000E-03
-1.3274996E-07,5.2000E-03
-1.3249996E-07,3.6000E-03
-1.3224997E-07,2.0000E-03
-1.3199997E-07,4.0000E-04
-1.3174997E-07,-4.0000E-04
-1.3149997E-07,-1.2000E-03
-1.3124998E-07,-2.0000E-03
-1.3099996E-07,-2.8000E-03
-1.3074997E-07,-3.6000E-03
-1.3049997E-07,-5.2000E-03
-1.3024996E-07,-6.4000E-03
-1.2999996E-07,-7.2000E-03
-1.2974996E-07,-6.4000E-03
-1.2949997E-07,-6.0000E-03
-1.2924997E-07,-5.6000E-03
-1.2899997E-07,-5.2000E-03
-1.2874997E-07,-4.8000E-03
-1.2849998E-07,-4.0000E-03
-1.2824997E-07,-4.0000E-03
-1.2799997E-07,-3.2000E-03
-1.2774997E-07,-2.0000E-03
-1.2749996E-07,-4.0000E-04
-1.2724996E-07,1.6000E-03
-1.2699996E-07,3.6000E-03
-1.2674997E-07,5.6000E-03
-1.2649997E-07,7.2000E-03
-1.2624997E-07,8.4000E-03
-1.2599997E-07,9.6000E-03
-1.2574998E-07,1.0800E-02
-1.2549997E-07,1.2000E-02
-1.2524997E-07,1.1600E-02
-1.2499997E-07,1.0800E-02
-1.2474997E-07,9.6000E-03
-1.2449996E-07,7.6000E-03
-1.2424996E-07,5.6000E-03
-1.2399997E-07,4.0000E-03
-1.2374997E-07,3.6000E-03
-1.2349997E-07,2.0000E-03
-1.2324996E-07,-4.0000E-04
-1.2299996E-07,-3.6000E-03
-1.2274997E-07,-6.8000E-03
-1.2249997E-07,-9.6000E-03
-1.2224997E-07,-1.0800E-02
-1.2199996E-07,-1.1200E-02
-1.2174996E-07,-1.0000E-02
-1.2149997E-07,-8.8000E-03
-1.2124997E-07,-9.2000E-03
-1.2099997E-07,-9.2000E-03
-1.2074997E-07,-8.0000E-03
-1.2049996E-07,-6.0000E-03
-1.2024996E-07,-3.2000E-03
-1.1999997E-07,-4.0000E-04
-1.1974997E-07,2.8000E-03
-1.1949997E-07,4.8000E-03
-1.1924996E-07,5.6000E-03
-1.1899996E-07,5.6000E-03
-1.1874997E-07,6.4000E-03
-1.1849997E-07,6.4000E-03
-1.1824997E-07,7.2000E-03
-1.1799997E-07,8.0000E-03
-1.1774996E-07,9.2000E-03
-1.1749997E-07,9.6000E-03
-1.1724997E-07,8.8000E-03
-1.1699997E-07,7.6000E-03
-1.1674997E-07,6.0000E-03
-1.1649996E-07,5.2000E-03
-1.1624996E-07,4.0000E-03
-1.1599997E-07,3.6000E-03
-1.1574997E-07,3.2000E-03
-1.1549997E-07,2.4000E-03
-1.1524996E-07,8.0000E-04
-1.1499996E-07,-1.2000E-03
-1.1474997E-07,-2.4000E-03
-1.1449997E-07,-3.2000E-03
-1.1424997E-07,-3.6000E-03
-1.1399996E-07,-4.0000E-03
-1.1374996E-07,-3.6000E-03
-1.1349996E-07,-3.2000E-03
-1.1324997E-07,-3.2000E-03
-1.1299997E-07,-3.2000E-03
-1.1274997E-07,-3.2000E-03
-1.1249996E-07,-3.2000E-03
-1.1224996E-07,-2.8000E-03
-1.1199997E-07,-2.0000E-03
-1.1174997E-07,0.0000E+00
-1.1149997E-07,2.0000E-03
-1.1124996E-07,3.6000E-03
-1.1099996E-07,4.8000E-03
-1.1074997E-07,5.6000E-03
-1.1049997E-07,6.8000E-03
-1.1024997E-07,7.2000E-03
-1.0999997E-07,8.0000E-03
-1.0974996E-07,8.4000E-03
-1.0949996E-07,8.0000E-03
-1.0924997E-07,7.2000E-03
-1.0899997E-07,5.2000E-03
-1.0874997E-07,3.6000E-03
-1.0849996E-07,2.0000E-03
-1.0824996E-07,1.6000E-03
-1.0799997E-07,4.0000E-04
-1.0774997E-07,-8.0000E-04
-1.0749997E-07,-3.2000E-03
-1.0724996E-07,-6.0000E-03
-1.0699996E-07,-8.4000E-03
-1.0674997E-07,-9.2000E-03
-1.0649997E-07,-8.8000E-03
-1.0624997E-07,-7.6000E-03
-1.0599996E-07,-6.8000E-03
-1.0574996E-07,-5.6000E-03
-1.0549996E-07,-5.6000E-03
-1.0524997E-07,-4.8000E-03
-1.0499997E-07,-3.2000E-03
-1.0474997E-07,0.0000E+00
-1.0449996E-07,2.8000E-03
-1.0424996E-07,6.0000E-03
-1.0399997E-07,7.6000E-03
-1.0374997E-07,9.2000E-03
-1.0349997E-07,1.0400E-02
-1.0324996E-07,1.0000E-02
-1.0299996E-07,1.0000E-02
-1.0274996E-07,1.0000E-02
-1.0249997E-07,1.0400E-02
-1.0224997E-07,1.0400E-02
-1.0199997E-07,1.0400E-02
-1.0174996E-07,1.0000E-02
-1.0149996E-07,8.4000E-03
-1.0124997E-07,6.4000E-03
-1.0099997E-07,4.0000E-03
-1.0074997E-07,2.4000E-03
-1.0049996E-07,1.2000E-03
-1.0024996E-07,0.0000E+00
-9.9999966E-08,-1.2000E-03
-9.9749968E-08,-2.0000E-03
-9.9499971E-08,-2.8000E-03
-9.9249959E-08,-4.4000E-03
-9.8999962E-08,-6.0000E-03
-9.8749965E-08,-6.0000E-03
-9.8499967E-08,-6.4000E-03
-9.8249970E-08,-7.2000E-03
-9.7999958E-08,-7.2000E-03
-9.7749961E-08,-6.8000E-03
-9.7499964E-08,-6.4000E-03
-9.7249966E-08,-6.0000E-03
-9.6999969E-08,-5.2000E-03
-9.6749972E-08,-4.4000E-03
-9.6499960E-08,-3.6000E-03
-9.6249963E-08,-2.4000E-03
-9.5999965E-08,-4.0000E-04
-9.5749968E-08,2.4000E-03
-9.5499971E-08,5.6000E-03
-9.5249959E-08,7.6000E-03
-9.4999962E-08,8.8000E-03
-9.4749964E-08,9.6000E-03
-9.4499967E-08,1.0400E-02
-9.4249970E-08,1.0800E-02
-9.3999972E-08,1.0400E-02
-9.3749961E-08,1.0000E-02
-9.3499963E-08,9.2000E-03
-9.3249966E-08,7.2000E-03
-9.2999969E-08,5.2000E-03
-9.2749971E-08,4.4000E-03
-9.2499960E-08,3.2000E-03
-9.2249962E-08,2.0000E-03
-9.1999965E-08,-4.0000E-04
-9.1749968E-08,-3.6000E-03
-9.1499970E-08,-7.2000E-03
-9.1249959E-08,-9.2000E-03
-9.0999961E-08,-9.6000E-03
-9.0749964E-08,-9.2000E-03
-9.0499967E-08,-8.4000E-03
-9.0249969E-08,-8.4000E-03
-8.9999958E-08,-8.4000E-03
-8.9749960E-08,-7.6000E-03
-8.9499963E-08,-6.4000E-03
-8.9249966E-08,-5.2000E-03
-8.8999968E-08,-2.4000E-03
-8.8749971E-08,4.0000E-04
-8.8499959E-08,2.8000E-03
-8.8249962E-08,4.4000E-03
-8.7999965E-08,5.2000E-03
-8.7749967E-08,5.2000E-03
-8.7499970E-08,5.2000E-03
-8.7249958E-08,5.6000E-03
-8.6999961E-08,6.0000E-03
-8.6749964E-08,7.2000E-03
-8.6499966E-08,8.0000E-03
-8.6249969E-08,8.8000E-03
-8.5999972E-08,8.4000E-03
-8.5749960E-08,7.6000E-03
-8.5499963E-08,6.4000E-03
-8.5249965E-08,4.8000E-03
-8.4999968E-08,3.2000E-03
-8.4749971E-08,3.2000E-03
-8.4499959E-08,2.8000E-03
-8.4249962E-08,1.6000E-03
-8.3999964E-08,0.0000E+00
-8.3749967E-08,-1.6000E-03
-8.3499970E-08,-3.2000E-03
-8.3249958E-08,-4.8000E-03
-8.2999961E-08,-5.6000E-03
-8.2749963E-08,-4.8000E-03
-8.2499966E-08,-4.4000E-03
-8.2249969E-08,-3.6000E-03
-8.1999957E-08,-3.6000E-03
-8.1749960E-08,-3.2000E-03
-8.1499962E-08,-4.0000E-03
-8.1249965E-08,-4.0000E-03
-8.0999968E-08,-3.2000E-03
-8.0749970E-08,-1.6000E-03
-8.0499959E-08,0.0000E+00
-8.0249961E-08,1.6000E-03
-7.9999964E-08,2.8000E-03
-7.9749967E-08,3.2000E-03
-7.9499969E-08,4.4000E-03
-7.9249958E-08,5.6000E-03
-7.8999960E-08,6.4000E-03
-7.8749963E-08,8.0000E-03
-7.8499966E-08,8.4000E-03
-7.8249968E-08,8.0000E-03
-7.7999971E-08,6.4000E-03
-7.7749959E-08,4.4000E-03
-7.7499962E-08,2.8000E-03
-7.7249965E-08,2.0000E-03
-7.6999967E-08,1.2000E-03
-7.6749970E-08,1.2000E-03
-7.6499958E-08,-8.0000E-04
-7.6249961E-08,-3.2000E-03
-7.5999964E-08,-6.4000E-03
-7.5749966E-08,-8.4000E-03
-7.5499969E-08,-1.0400E-02
-7.5249957E-08,-1.0400E-02
-7.4999960E-08,-9.6000E-03
-7.4749963E-08,-8.0000E-03
-7.4499965E-08,-7.6000E-03
-7.4249968E-08,-7.2000E-03
-7.3999956E-08,-7.2000E-03
-7.3749959E-08,-4.8000E-03
-7.3499962E-08,-2.0000E-03
-7.3249964E-08,8.0000E-04
-7.2999967E-08,3.2000E-03
-7.2749970E-08,5.6000E-03
-7.2499958E-08,6.8000E-03
-7.2249961E-08,8.0000E-03
-7.1999963E-08,8.4000E-03
-7.1749966E-08,8.8000E-03
-7.1499969E-08,8.8000E-03
-7.1249957E-08,9.2000E-03
-7.0999960E-08,9.6000E-03
-7.0749962E-08,1.0400E-02
-7.0499965E-08,1.0400E-02
-7.0249968E-08,9.2000E-03
-6.9999970E-08,7.6000E-03
-6.9749959E-08,5.6000E-03
-6.9499961E-08,4.0000E-03
-6.9249964E-08,2.4000E-03
-6.8999967E-08,1.2000E-03
-6.8749969E-08,8.0000E-04
-6.8499958E-08,-1.2000E-03
-6.8249960E-08,-3.2000E-03
-6.7999963E-08,-5.2000E-03
-6.7749966E-08,-6.8000E-03
-6.7499968E-08,-7.6000E-03
-6.7249957E-08,-8.0000E-03
-6.6999959E-08,-7.2000E-03
-6.6749962E-08,-6.4000E-03
-6.6499965E-08,-5.6000E-03
-6.6249967E-08,-6.4000E-03
-6.5999956E-08,-6.4000E-03
-6.5749958E-08,-6.0000E-03
-6.5499961E-08,-5.2000E-03
-6.5249964E-08,-4.4000E-03
-6.4999966E-08,-2.4000E-03
-6.4749969E-08,0.0000E+00
-6.4499957E-08,1.6000E-03
-6.4249960E-08,4.0000E-03
-6.3999963E-08,5.2000E-03
-6.3749965E-08,6.4000E-03
-6.3499968E-08,8.0000E-03
-6.3249956E-08,9.2000E-03
-6.2999959E-08,1.0800E-02
-6.2749962E-08,1.1600E-02
-6.2499964E-08,1.1200E-02
-6.2249967E-08,9.6000E-03
-6.1999970E-08,7.6000E-03
-6.1749958E-08,6.4000E-03
-6.1499961E-08,5.6000E-03
-6.1249963E-08,5.2000E-03
-6.0999966E-08,4.0000E-03
-6.0749969E-08,2.4000E-03
-6.0499957E-08,-1.2000E-03
-6.0249960E-08,-4.8000E-03
-5.9999962E-08,-7.6000E-03
-5.9749965E-08,-8.4000E-03
-5.9499968E-08,-8.4000E-03
-5.9249956E-08,-8.0000E-03
-5.8999959E-08,-7.6000E-03
-5.8749961E-08,-7.2000E-03
-5.8499964E-08,-7.2000E-03
-5.8249967E-08,-6.8000E-03
-5.7999955E-08,-4.8000E-03
-5.7749958E-08,-2.4000E-03
-5.7499960E-08,8.0000E-04
-5.7249963E-08,3.6000E-03
-5.6999966E-08,5.2000E-03
-5.6749968E-08,6.4000E-03
-5.6499957E-08,6.4000E-03
-5.6249959E-08,6.4000E-03
-5.5999962E-08,6.4000E-03
-5.5749965E-08,7.2000E-03
-5.5499967E-08,8.0000E-03
-5.5249956E-08,8.0000E-03
-5.4999958E-08,8.0000E-03
-5.4749961E-08,7.6000E-03
