Type;FSL-6;
Version;2.40;
Date;15.Oct 15;
Mode;ANALYZER;
Center Freq;515000000.000000;Hz
Freq Offset;0.000000;Hz
Span;1000000000.000000;Hz
x-Axis;LIN;
Start;15000000.000000;Hz
Stop;1015000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;300000.000000;Hz
VBW;1000000.000000;Hz
SWT;0.015000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;501;
423000000;-80.774330139160156;-118.12390899658203
425000000;-79.260391235351563;-98.46710205078125
427000000;-77.35162353515625;-102.41358184814453
429000000;-77.67718505859375;-98.694725036621094
431000000;-81.361923217773438;-109.63970184326172
433000000;-79.840621948242188;-105.4503173828125
435000000;-80.181625366210937;-112.52660369873047
437000000;-80.197647094726563;-108.69232177734375
439000000;-75.87225341796875;-110.65814208984375
441000000;-81.845710754394531;-111.60569000244141
443000000;-80.528068542480469;-113.38475036621094
445000000;-78.191413879394531;-110.64447784423828
447000000;-72.350738525390625;-114.41964721679687
449000000;-55.461273193359375;-115.23926544189453
451000000;-77.671157836914062;-107.23702239990234
453000000;-77.919609069824219;-108.59858703613281
455000000;-79.797286987304688;-103.87479400634766
457000000;-78.790000915527344;-112.90168762207031
459000000;-78.296623229980469;-96.018936157226563
461000000;-80.666168212890625;-93.697822570800781
463000000;-77.481910705566406;-111.00102233886719
465000000;-77.952400207519531;-107.39402008056641
467000000;-78.217033386230469;-103.81275177001953
469000000;-78.881614685058594;-101.94525909423828
471000000;-78.778633117675781;-112.95722961425781
473000000;-79.679229736328125;-125.02939605712891
475000000;-79.67108154296875;-112.23074340820313
477000000;-76.634605407714844;-94.948036193847656
479000000;-77.37860107421875;-116.83969879150391
481000000;-78.990867614746094;-104.11457824707031
483000000;-79.314315795898438;-101.78758239746094
485000000;-75.355133056640625;-93.06201171875
487000000;-79.290687561035156;-108.74921417236328
489000000;-79.794990539550781;-107.4559326171875
491000000;-79.035476684570312;-105.82591247558594
493000000;-82.503425598144531;-99.062637329101563
495000000;-76.790763854980469;-104.12820434570312
497000000;-73.950592041015625;-117.96340179443359
499000000;-78.670616149902344;-105.34120941162109
501000000;-79.045852661132813;-119.92446136474609
503000000;-77.868728637695313;-98.711288452148438
505000000;-78.224510192871094;-98.622268676757813
507000000;-77.114280700683594;-107.845458984375
509000000;-77.500946044921875;-117.64801025390625
511000000;-62.293003082275391;-94.040245056152344
513000000;-53.083660125732422;-107.75706481933594
515000000;-78.674919128417969;-110.67507934570312
517000000;-80.568771362304688;-105.92774963378906
519000000;-80.92529296875;-102.27589416503906
521000000;-78.197593688964844;-111.98212432861328
523000000;-79.697372436523438;-100.10616302490234
525000000;-79.664970397949219;-132.41505432128906
527000000;-79.623733520507813;-109.69911193847656
529000000;-78.870094299316406;-105.74581909179687
531000000;-81.080085754394531;-94.08306884765625
533000000;-81.219718933105469;-103.7900390625
535000000;-80.496940612792969;-114.71891784667969
537000000;-76.916404724121094;-93.373420715332031
539000000;-80.382881164550781;-99.148468017578125
541000000;-76.500167846679688;-99.609390258789063
543000000;-78.685165405273438;-103.20379638671875
545000000;-77.480087280273438;-111.99761962890625
547000000;-78.689460754394531;-102.44934844970703
549000000;-76.140419006347656;-103.29846954345703
551000000;-79.414932250976563;-109.41237640380859
553000000;-78.70819091796875;-109.73125457763672
555000000;-81.009941101074219;-109.77369689941406
557000000;-80.750213623046875;-106.77455139160156
559000000;-79.140632629394531;-107.48089599609375
561000000;-78.30816650390625;-111.22293090820312
563000000;-80.720191955566406;-117.36985015869141
565000000;-82.027206420898438;-112.32902526855469
567000000;-78.333290100097656;-106.04200744628906
569000000;-81.164390563964844;-101.76728820800781
571000000;-79.878303527832031;-106.15483093261719
573000000;-81.854354858398437;-104.32321166992187
575000000;-78.705970764160156;-108.47917175292969
577000000;-61.216510772705078;-93.689414978027344
579000000;-77.377037048339844;-121.00607299804687
581000000;-79.342803955078125;-98.838455200195313
583000000;-82.78118896484375;-115.56435394287109
585000000;-81.703155517578125;-113.40850067138672
587000000;-78.687858581542969;-113.90383148193359
589000000;-78.186965942382813;-107.85797119140625
591000000;-79.897605895996094;-107.36665344238281
593000000;-81.346504211425781;-107.15985107421875
595000000;-82.357215881347656;-103.16082763671875
597000000;-81.407859802246094;-109.60771179199219
599000000;-77.980094909667969;-109.45972442626953
601000000;-77.964271545410156;-123.51074981689453
603000000;-81.334159851074219;-112.76085662841797
605000000;-81.939628601074219;-114.40444946289062
607000000;-84.388298034667969;-110.52733612060547
609000000;-81.996307373046875;-109.69915771484375
611000000;-79.137466430664063;-102.69590759277344
613000000;-79.739273071289063;-117.90419006347656
615000000;-80.382980346679688;-114.8358154296875
617000000;-84.594680786132813;-115.34056854248047
619000000;-78.509727478027344;-114.83514404296875
621000000;-80.195960998535156;-109.76771545410156
623000000;-82.069679260253906;-113.40521240234375
625000000;-78.712364196777344;-102.40830230712891
627000000;-80.952217102050781;-109.20794677734375
629000000;-78.210281372070312;-98.989616394042969
631000000;-78.2474365234375;-104.89524841308594
633000000;-79.291839599609375;-107.56373596191406
635000000;-78.097526550292969;-107.59796142578125
637000000;-82.554046630859375;-132.22947692871094
639000000;-82.232421875;-107.75756072998047
641000000;-62.779075622558594;-121.44396209716797
643000000;-79.448234558105469;-106.17543792724609
645000000;-82.879875183105469;-115.55937194824219
647000000;-78.574859619140625;-106.80558013916016
649000000;-78.900962829589844;-117.33055877685547
651000000;-81.862831115722656;-104.45889282226562
653000000;-81.648674011230469;-117.43665313720703
655000000;-79.314155578613281;-117.56582641601562
657000000;-82.385650634765625;-117.03919982910156
659000000;-79.4114990234375;-104.02643585205078
661000000;-78.883392333984375;-108.67938232421875
663000000;-82.870964050292969;-108.57843780517578
665000000;-79.432891845703125;-112.03298187255859
667000000;-81.647125244140625;-105.69448089599609
669000000;-80.109573364257813;-103.80477142333984
671000000;-78.182365417480469;-112.91457366943359
673000000;-79.38421630859375;-99.457008361816406
675000000;-80.838241577148438;-107.24784851074219
677000000;-78.424324035644531;-112.37133026123047
679000000;-75.946426391601563;-109.31776428222656
681000000;-78.13641357421875;-110.50711822509766
683000000;-81.253494262695313;-128.94017028808594
685000000;-77.394874572753906;-95.664192199707031
687000000;-82.020606994628906;-103.46164703369141
689000000;-78.912651062011719;-111.97299194335937
691000000;-82.492172241210937;-108.32389831542969
693000000;-79.986343383789063;-99.768745422363281
695000000;-78.92816162109375;-107.96394348144531
697000000;-78.592689514160156;-117.19947052001953
699000000;-79.176216125488281;-120.65916442871094
701000000;-79.997932434082031;-105.66129302978516
703000000;-77.856414794921875;-113.04592132568359
705000000;-71.324928283691406;-96.432464599609375
707000000;-77.682479858398438;-114.66591644287109
709000000;-82.839408874511719;-104.25102996826172
711000000;-79.157623291015625;-128.44190979003906
713000000;-80.023849487304688;-100.69511413574219
715000000;-81.590011596679688;-109.38255310058594
717000000;-81.601921081542969;-113.57120513916016
719000000;-78.298774719238281;-112.40679168701172
721000000;-81.399314880371094;-119.55689239501953
723000000;-78.349807739257813;-107.46498870849609
725000000;-78.728591918945313;-119.17047882080078
727000000;-79.422782897949219;-103.55396270751953
729000000;-82.419670104980469;-109.39023590087891
731000000;-79.659835815429688;-103.82776641845703
733000000;-80.8973388671875;-105.37406921386719
735000000;-79.654258728027344;-116.37448883056641
737000000;-79.922027587890625;-118.8809814453125
739000000;-82.3822021484375;-110.93495178222656
741000000;-80.178924560546875;-111.11669921875
743000000;-81.994316101074219;-111.6844482421875
745000000;-80.004249572753906;-108.18939208984375
747000000;-81.826988220214844;-105.42587280273437
749000000;-81.566879272460938;-101.84040069580078
751000000;-79.283966064453125;-110.53347778320312
753000000;-79.808319091796875;-96.377082824707031
755000000;-81.0325927734375;-101.29214477539062
757000000;-79.064590454101563;-117.2567138671875
759000000;-80.58294677734375;-112.38829040527344
761000000;-81.383750915527344;-115.29693603515625
763000000;-80.697212219238281;-110.23956298828125
765000000;-80.576789855957031;-112.07406616210937
767000000;-81.752540588378906;-119.46678924560547
769000000;-65.053794860839844;-111.31047821044922
771000000;-80.225067138671875;-115.85350799560547
773000000;-81.017784118652344;-105.45113372802734
775000000;-79.902618408203125;-100.95766448974609
777000000;-81.199684143066406;-106.84098815917969
779000000;-80.902069091796875;-114.70277404785156
781000000;-79.975852966308594;-109.41159057617187
783000000;-79.853958129882813;-112.23497009277344
785000000;-80.551094055175781;-105.41012573242187
787000000;-80.097618103027344;-120.07044219970703
789000000;-80.754310607910156;-97.292205810546875
791000000;-78.409881591796875;-111.59152221679687
793000000;-81.70965576171875;-102.89115905761719
795000000;-79.404914855957031;-111.12275695800781
797000000;-79.700630187988281;-107.80342102050781
799000000;-81.985084533691406;-106.96322631835937
801000000;-81.604324340820313;-106.76920318603516
803000000;-78.843681335449219;-108.04120635986328
805000000;-81.43096923828125;-126.95539093017578
807000000;-78.376235961914063;-109.51766967773438
809000000;-79.382087707519531;-118.12930297851562
811000000;-78.5859375;-106.99898529052734
813000000;-78.849220275878906;-107.17037200927734
815000000;-79.939620971679688;-113.11244201660156
817000000;-80.882240295410156;-110.97453308105469
819000000;-80.435310363769531;-111.77010345458984
821000000;-82.340324401855469;-101.92200469970703
823000000;-79.012100219726563;-103.81011962890625
825000000;-80.956809997558594;-102.53312683105469
827000000;-80.487823486328125;-109.80814361572266
829000000;-78.247711181640625;-104.35293579101562
831000000;-79.317527770996094;-106.67407989501953
833000000;-78.699295043945313;-117.23697662353516
835000000;-78.855239868164062;-106.33235931396484
837000000;-80.5352783203125;-116.65116119384766
839000000;-79.945716857910156;-109.86669921875
841000000;-79.305427551269531;-103.56232452392578
843000000;-79.930435180664063;-107.05319213867187
845000000;-80.773063659667969;-117.48006439208984
847000000;-77.729362487792969;-106.38577270507812
849000000;-76.461196899414063;-108.09523010253906
851000000;-81.468269348144531;-109.58356475830078
853000000;-80.8665771484375;-117.75591278076172
855000000;-81.000846862792969;-112.98041534423828
857000000;-76.096687316894531;-111.84717559814453
859000000;-79.035049438476563;-103.18534088134766
861000000;-80.1978759765625;-116.07775115966797
863000000;-79.393272399902344;-104.96766662597656
865000000;-80.603141784667969;-107.89353179931641
867000000;-77.952423095703125;-113.74627685546875
869000000;-82.470016479492188;-109.53543090820313
871000000;-80.337608337402344;-125.50398254394531
873000000;-79.855766296386719;-116.43262481689453
875000000;-80.459823608398438;-117.46385192871094
877000000;-78.628868103027344;-113.74485778808594
879000000;-79.621116638183594;-116.36487579345703
881000000;-80.477348327636719;-115.32352447509766
883000000;-79.046348571777344;-112.59560394287109
885000000;-79.11297607421875;-99.2872314453125
887000000;-79.820693969726563;-100.60739135742187
889000000;-77.827987670898438;-109.74507141113281
891000000;-76.463882446289063;-98.175468444824219
893000000;-79.966880798339844;-116.79445648193359
895000000;-81.282630920410156;-114.83115386962891
897000000;-70.938636779785156;-110.47694396972656
899000000;-81.002685546875;-104.91550445556641
901000000;-81.455070495605469;-106.13177490234375
903000000;-79.879814147949219;-102.8199462890625
905000000;-78.683189392089844;-105.19939422607422
907000000;-80.459754943847656;-111.92543029785156
909000000;-77.300857543945313;-117.48173522949219
911000000;-79.376663208007813;-111.10774230957031
913000000;-77.367630004882813;-104.90651702880859
915000000;-83.030540466308594;-120.52863311767578
917000000;-81.373664855957031;-110.89689636230469
919000000;-78.319900512695313;-109.05475616455078
921000000;-78.502540588378906;-112.298828125
923000000;-79.760047912597656;-124.25957489013672
925000000;-80.263229370117188;-122.17848968505859
927000000;-78.629898071289062;-99.609947204589844
929000000;-78.110404968261719;-102.30186462402344
931000000;-78.218040466308594;-101.33903503417969
933000000;-78.916069030761719;-99.288093566894531
935000000;-82.299812316894531;-109.76959228515625
937000000;-80.095207214355469;-114.31497955322266
939000000;-77.936195373535156;-105.55374908447266
941000000;-78.005599975585938;-105.61138916015625
943000000;-78.034576416015625;-111.0772705078125
945000000;-77.620216369628906;-97.161460876464844
947000000;-80.440055847167969;-111.67634582519531
949000000;-78.386177062988281;-111.70899200439453
951000000;-78.023521423339844;-106.31157684326172
953000000;-79.216194152832031;-117.60020446777344
955000000;-81.581527709960937;-104.78927612304687
957000000;-77.249076843261719;-107.61265563964844
959000000;-81.610519409179687;-116.2574462890625
961000000;-74.412208557128906;-116.87665557861328
963000000;-79.305946350097656;-96.451118469238281
965000000;-79.547256469726563;-108.11249542236328
967000000;-80.287765502929688;-96.843307495117188
969000000;-77.474273681640625;-107.98488616943359
971000000;-77.324447631835938;-108.84524536132812
973000000;-79.863288879394531;-112.83908081054687
975000000;-81.975715637207031;-114.93827819824219
977000000;-81.478866577148438;-119.22840881347656
979000000;-79.1888427734375;-116.91117858886719
981000000;-80.589584350585937;-108.11009216308594
983000000;-80.543418884277344;-106.42073059082031
985000000;-81.404518127441406;-111.45710754394531
987000000;-81.110580444335937;-103.76545715332031
989000000;-80.511543273925781;-104.49127197265625
991000000;-79.425064086914062;-114.08449554443359
993000000;-79.792823791503906;-115.83812713623047
995000000;-79.916496276855469;-94.85015869140625
997000000;-78.595489501953125;-109.68030548095703
999000000;-78.644172668457031;-99.741851806640625
1001000000;-81.052848815917969;-112.80598449707031
1003000000;-77.247512817382813;-122.07935333251953
1005000000;-78.280609130859375;-114.78614807128906
1007000000;-81.114234924316406;-100.65621185302734
1009000000;-74.986351013183594;-106.69022369384766
1011000000;-79.234542846679688;-108.49382781982422
1013000000;-78.27520751953125;-98.720756530761719
1015000000;-78.262832641601562;-104.01073455810547
