Type;FSL-6;
297000000;-82.543647766113281;-123.39211273193359
299000000;-79.063438415527344;-107.13755798339844
301000000;-81.034370422363281;-103.67012786865234
303000000;-82.152870178222656;-116.02562713623047
305000000;-79.370338439941406;-101.37012481689453
307000000;-78.838287353515625;-106.52053070068359
309000000;-77.049751281738281;-105.19078063964844
311000000;-79.163734436035156;-101.68993377685547
313000000;-78.456695556640625;-111.13840484619141
315000000;-79.270088195800781;-107.80298614501953
317000000;-81.728141784667969;-113.35848999023437
319000000;-62.845169067382813;-119.22353363037109
321000000;-63.521808624267578;-104.70111083984375
323000000;-79.485000610351563;-130.31103515625
325000000;-80.199867248535156;-99.506576538085937
327000000;-82.096221923828125;-115.63298034667969
329000000;-80.133445739746094;-119.30414581298828
331000000;-81.261512756347656;-110.28700256347656
333000000;-79.184776306152344;-103.693115234375
335000000;-80.421638488769531;-100.59222412109375
337000000;-78.616943359375;-111.52876281738281
339000000;-79.136978149414063;-99.555328369140625
341000000;-80.497352600097656;-117.33375549316406
343000000;-79.31097412109375;-95.847389221191406
345000000;-79.69720458984375;-108.78518676757812
347000000;-80.020927429199219;-117.72414398193359
349000000;-82.054031372070313;-95.493736267089844
351000000;-78.891441345214844;-109.80126953125
353000000;-79.959640502929688;-106.5037841796875
355000000;-79.569915771484375;-112.03473663330078
357000000;-81.840187072753906;-107.97114562988281
359000000;-78.344200134277344;-106.88884735107422
361000000;-77.987548828125;-113.52482604980469
363000000;-77.491226196289063;-102.048828125
365000000;-77.304420471191406;-95.517860412597656
367000000;-78.194709777832031;-101.51935577392578
369000000;-80.200302124023437;-100.06430053710937
371000000;-78.110031127929687;-113.5296630859375
373000000;-79.714210510253906;-108.34341430664062
375000000;-80.708885192871094;-104.4937744140625
377000000;-80.18829345703125;-110.44600677490234
379000000;-82.022590637207031;-105.60897064208984
381000000;-80.206550598144531;-111.19212341308594
383000000;-66.983673095703125;-112.54485321044922
385000000;-68.051139831542969;-115.91794586181641
387000000;-82.64801025390625;-113.39169311523437
389000000;-78.684417724609375;-106.46224975585937
391000000;-80.112136840820313;-110.10590362548828
393000000;-78.279937744140625;-110.8726806640625
395000000;-83.425628662109375;-116.82196044921875
397000000;-80.220771789550781;-121.41919708251953
399000000;-81.622024536132813;-109.51822662353516
401000000;-78.595268249511719;-103.35285186767578
403000000;-81.840354919433594;-124.92239379882812
405000000;-81.797569274902344;-115.81074523925781
407000000;-79.058761596679688;-95.166549682617188
409000000;-69.593475341796875;-103.99778747558594
411000000;-80.456840515136719;-112.63566589355469
413000000;-79.098030090332031;-124.25263214111328
415000000;-79.418434143066406;-110.80029296875
417000000;-79.2021484375;-121.04975891113281
419000000;-82.239898681640625;-108.54216003417969
421000000;-77.099143981933594;-113.17752838134766
423000000;-76.634346008300781;-110.39167022705078
425000000;-77.168701171875;-104.84728240966797
427000000;-75.590789794921875;-105.23312377929687
429000000;-77.551467895507812;-120.17325592041016
431000000;-80.366439819335937;-105.97834014892578
433000000;-75.657997131347656;-108.11693572998047
435000000;-77.406929016113281;-100.09708404541016
437000000;-78.687530517578125;-118.53977203369141
439000000;-78.162445068359375;-119.08956146240234
441000000;-79.737129211425781;-115.91918182373047
443000000;-78.908393859863281;-121.27286529541016
445000000;-78.303169250488281;-102.88208770751953
447000000;-74.48065185546875;-110.69580078125
449000000;-58.049957275390625;-99.14398193359375
451000000;-82.685302734375;-107.56419372558594
453000000;-79.899528503417969;-111.00788116455078
455000000;-82.045570373535156;-110.5836181640625
457000000;-77.527641296386719;-96.098396301269531
459000000;-79.718528747558594;-125.02458190917969
461000000;-78.387741088867187;-103.09973907470703
463000000;-82.065223693847656;-104.76861572265625
465000000;-80.386688232421875;-106.19268035888672
467000000;-80.560882568359375;-122.87830352783203
469000000;-79.766067504882813;-101.92393493652344
471000000;-78.882301330566406;-118.02211761474609
473000000;-78.899162292480469;-107.67467498779297
475000000;-78.468276977539063;-101.354736328125
477000000;-76.480949401855469;-109.66847991943359
479000000;-76.105934143066406;-108.54649353027344
481000000;-78.934257507324219;-106.95691680908203
483000000;-78.509994506835938;-109.67053985595703
485000000;-78.6893310546875;-114.77139282226562
487000000;-80.280288696289063;-111.69301605224609
489000000;-75.999824523925781;-106.58102416992187
491000000;-78.801681518554688;-107.40294647216797
493000000;-76.401153564453125;-109.34018707275391
495000000;-79.397109985351562;-107.25212860107422
497000000;-81.736495971679688;-124.59209442138672
499000000;-80.204269409179688;-94.923973083496094
501000000;-78.623115539550781;-101.80659484863281
503000000;-76.140235900878906;-105.55832672119141
505000000;-77.845878601074219;-110.24599456787109
507000000;-80.863868713378906;-112.39791107177734
509000000;-78.348648071289062;-100.10508728027344
511000000;-74.767372131347656;-106.78517150878906
513000000;-66.010177612304688;-107.15860748291016
515000000;-81.035682678222656;-109.638427734375
517000000;-80.234245300292969;-127.88931274414062
519000000;-81.331123352050781;-97.677131652832031
521000000;-81.036247253417969;-107.6884765625
523000000;-80.089973449707031;-103.96676635742187
525000000;-82.193359375;-98.376876831054687
527000000;-81.778648376464844;-100.44498443603516
529000000;-80.852218627929688;-121.34116363525391
531000000;-80.785255432128906;-109.37697601318359
533000000;-82.146087646484375;-107.55579376220703
535000000;-82.915061950683594;-112.02804565429687
537000000;-80.982872009277344;-107.56009674072266
539000000;-80.859298706054687;-117.2427978515625
541000000;-79.500564575195313;-105.23670959472656
543000000;-83.255241394042969;-116.18398284912109
545000000;-81.499496459960937;-124.80283355712891
547000000;-79.643768310546875;-96.641159057617188
549000000;-81.276611328125;-100.68404388427734
551000000;-82.864547729492188;-104.52761840820312
553000000;-78.908172607421875;-104.71562957763672
555000000;-76.519996643066406;-109.20023345947266
557000000;-79.309928894042969;-120.37380981445312
559000000;-80.352989196777344;-110.28794860839844
561000000;-81.035797119140625;-102.55991363525391
563000000;-82.684684753417969;-99.175529479980469
565000000;-83.1248779296875;-113.60093688964844
567000000;-79.649322509765625;-102.36447906494141
569000000;-79.722640991210937;-117.28101348876953
571000000;-81.327407836914063;-102.05087280273437
573000000;-80.52435302734375;-114.36769866943359
575000000;-81.524040222167969;-126.84186553955078
577000000;-62.555335998535156;-94.150390625
579000000;-80.403175354003906;-122.90659332275391
581000000;-79.802299499511719;-102.87183380126953
583000000;-79.618301391601563;-100.72406768798828
585000000;-79.464431762695313;-101.00104522705078
587000000;-80.845695495605469;-100.90968322753906
589000000;-80.752861022949219;-111.96120452880859
591000000;-79.897605895996094;-113.71741485595703
593000000;-80.181930541992188;-122.93533325195312
595000000;-78.921577453613281;-112.28041076660156
597000000;-80.235198974609375;-110.68700408935547
599000000;-81.103279113769531;-109.77220153808594
601000000;-80.594871520996094;-103.98567962646484
603000000;-79.656402587890625;-100.70262145996094
605000000;-80.579490661621094;-107.69342803955078
607000000;-81.506988525390625;-112.97486114501953
609000000;-79.071640014648437;-110.97254180908203
611000000;-79.993255615234375;-104.48468780517578
613000000;-73.340713500976562;-109.76023864746094
615000000;-82.619499206542969;-100.49179840087891
617000000;-80.898025512695312;-108.93980407714844
619000000;-80.410972595214844;-115.79092407226562
621000000;-79.202690124511719;-110.35294342041016
623000000;-77.787071228027344;-112.53620147705078
625000000;-78.136695861816406;-101.03565216064453
627000000;-80.008941650390625;-122.341064453125
629000000;-79.446907043457031;-105.46463775634766
631000000;-80.698638916015625;-101.37799072265625
633000000;-81.409980773925781;-112.25880432128906
635000000;-79.699554443359375;-105.63787078857422
637000000;-82.026901245117187;-115.52615356445312
639000000;-78.560768127441406;-105.30782318115234
641000000;-50.463512420654297;-101.86155700683594
643000000;-79.496017456054687;-110.83596801757812
645000000;-82.254936218261719;-109.48503875732422
647000000;-79.024085998535156;-98.166824340820313
649000000;-80.177291870117188;-105.35394287109375
651000000;-79.451347351074219;-100.95413208007812
653000000;-81.543533325195313;-96.993309020996094
655000000;-80.014068603515625;-97.09161376953125
657000000;-81.160781860351563;-113.50797271728516
659000000;-78.20574951171875;-111.38078308105469
661000000;-80.804496765136719;-109.66457366943359
663000000;-79.9808349609375;-98.822891235351563
665000000;-77.604415893554687;-104.45734405517578
667000000;-78.0048828125;-112.83929443359375
669000000;-79.943412780761719;-121.40650939941406
671000000;-79.303558349609375;-96.524467468261719
673000000;-80.193679809570313;-97.105804443359375
675000000;-80.900001525878906;-99.759696960449219
677000000;-80.307197570800781;-107.85123443603516
679000000;-80.155517578125;-112.57697296142578
681000000;-79.774459838867188;-115.24851226806641
683000000;-80.504302978515625;-115.14903259277344
685000000;-81.717926025390625;-102.13113403320312
687000000;-80.716346740722656;-101.11852264404297
689000000;-77.462806701660156;-99.461128234863281
691000000;-80.215217590332031;-105.66904449462891
693000000;-78.353439331054687;-101.15094757080078
695000000;-78.823028564453125;-115.21387481689453
697000000;-79.958702087402344;-103.50759887695312
699000000;-78.631431579589844;-106.06958770751953
701000000;-78.7730712890625;-110.77764892578125
703000000;-81.67584228515625;-112.38645172119141
705000000;-65.893173217773438;-97.955833435058594
707000000;-78.750007629394531;-117.71998596191406
709000000;-81.282966613769531;-104.09223175048828
711000000;-78.65252685546875;-104.64599609375
713000000;-78.390213012695313;-96.940376281738281
715000000;-77.92864990234375;-98.077903747558594
717000000;-80.529251098632812;-117.67223358154297
719000000;-80.06915283203125;-110.92386627197266
721000000;-79.706855773925781;-101.07878112792969
723000000;-79.476882934570313;-118.44393157958984
725000000;-82.909019470214844;-108.12757110595703
727000000;-81.340957641601563;-125.95812225341797
729000000;-81.638862609863281;-119.53691864013672
731000000;-80.137718200683594;-103.38369750976562
733000000;-79.373252868652344;-103.34047698974609
735000000;-78.93963623046875;-109.80461883544922
737000000;-81.624771118164063;-106.49116516113281
739000000;-75.743965148925781;-104.49227142333984
741000000;-80.841346740722656;-98.343109130859375
743000000;-78.993911743164062;-113.30191040039062
745000000;-81.02398681640625;-102.35547637939453
747000000;-79.539749145507813;-100.01176452636719
749000000;-79.62371826171875;-100.47510528564453
751000000;-81.394760131835938;-106.35084533691406
753000000;-82.905769348144531;-106.501708984375
755000000;-83.002243041992188;-102.93167114257812
757000000;-79.7042236328125;-107.30633544921875
759000000;-80.185203552246094;-113.1661376953125
761000000;-80.533836364746094;-107.06108093261719
763000000;-78.962844848632812;-112.55548095703125
765000000;-80.5120849609375;-108.31712341308594
767000000;-78.034576416015625;-107.18209838867187
769000000;-64.503852844238281;-112.59196472167969
771000000;-81.08526611328125;-129.56819152832031
773000000;-80.367851257324219;-106.28633117675781
775000000;-80.60400390625;-110.42941284179687
777000000;-79.296958923339844;-116.59211730957031
779000000;-82.266632080078125;-112.5111083984375
781000000;-81.358055114746094;-113.93977355957031
783000000;-79.934097290039063;-106.7760009765625
785000000;-78.660865783691406;-116.32069396972656
787000000;-81.460700988769531;-111.68827056884766
789000000;-81.651275634765625;-111.37668609619141
791000000;-79.81927490234375;-109.65350341796875
793000000;-79.271697998046875;-111.43728637695312
795000000;-83.467704772949219;-119.74166870117187
797000000;-79.276405334472656;-107.20127868652344
799000000;-77.6510009765625;-120.83449554443359
801000000;-79.453826904296875;-111.64955902099609
803000000;-79.162757873535156;-103.79829406738281
805000000;-79.370903015136719;-108.24346923828125
807000000;-79.659187316894531;-104.28000640869141
809000000;-78.236625671386719;-113.10852813720703
811000000;-78.6190185546875;-112.42854309082031
813000000;-79.8851318359375;-118.27650451660156
815000000;-80.750556945800781;-102.42612457275391
817000000;-80.72784423828125;-118.83984375
819000000;-80.213272094726562;-104.37973785400391
821000000;-77.784942626953125;-117.83937072753906
823000000;-77.374778747558594;-110.21823120117187
825000000;-77.610862731933594;-117.46677398681641
827000000;-80.4466552734375;-99.686454772949219
829000000;-79.833564758300781;-115.36789703369141
831000000;-78.437477111816406;-110.48983764648437
833000000;-76.849494934082031;-106.38963317871094
835000000;-81.849014282226562;-112.61328887939453
837000000;-80.931549072265625;-110.17099761962891
839000000;-77.635673522949219;-110.51221466064453
841000000;-79.116477966308594;-104.08872985839844
843000000;-81.144264221191406;-100.80387878417969
845000000;-78.737266540527344;-106.72682952880859
847000000;-79.851921081542969;-117.86981201171875
849000000;-79.747604370117187;-98.602890014648437
851000000;-78.855323791503906;-109.43505096435547
853000000;-78.330101013183594;-114.74227142333984
855000000;-80.856010437011719;-109.21244812011719
857000000;-80.42120361328125;-113.17570495605469
859000000;-81.087760925292969;-115.29430389404297
861000000;-80.886764526367188;-126.72512054443359
863000000;-79.771163940429687;-101.12544250488281
865000000;-79.745895385742187;-106.55911254882812
867000000;-81.266014099121094;-96.2393798828125
869000000;-79.478431701660156;-98.920417785644531
871000000;-81.352203369140625;-115.80210113525391
873000000;-82.115814208984375;-104.62142944335937
875000000;-78.498283386230469;-103.90651702880859
877000000;-79.661102294921875;-104.94141387939453
879000000;-77.938217163085938;-108.0687255859375
881000000;-80.217094421386719;-110.79902648925781
883000000;-83.746574401855469;-114.83726501464844
885000000;-79.234275817871094;-114.239990234375
887000000;-76.682807922363281;-116.95337677001953
889000000;-78.785964965820313;-103.05830383300781
891000000;-78.690109252929688;-100.13996124267578
893000000;-81.498336791992188;-107.21757507324219
895000000;-78.592491149902344;-105.160888671875
897000000;-77.796707153320313;-94.491928100585938
899000000;-78.184616088867187;-100.32262420654297
901000000;-77.654762268066406;-135.6917724609375
903000000;-78.746116638183594;-111.06903839111328
905000000;-79.142692565917969;-105.78021240234375
907000000;-78.7415771484375;-117.12853240966797
909000000;-79.1138916015625;-106.42707061767578
911000000;-80.280975341796875;-112.12380218505859
913000000;-76.140556335449219;-112.71742248535156
915000000;-79.608131408691406;-107.61681365966797
917000000;-81.342788696289063;-109.49559020996094
919000000;-79.719009399414063;-108.66582489013672
921000000;-79.820770263671875;-115.40288543701172
923000000;-77.974952697753906;-113.35047149658203
925000000;-79.094245910644531;-97.582656860351563
927000000;-77.410911560058594;-109.3941650390625
929000000;-79.342620849609375;-111.26557922363281
931000000;-77.606346130371094;-112.47825622558594
933000000;-78.994735717773438;-109.82443237304687
935000000;-79.250885009765625;-106.27585601806641
937000000;-79.906257629394531;-111.67483520507812
939000000;-78.027359008789063;-109.73931884765625
941000000;-79.500297546386719;-107.18622589111328
943000000;-80.133613586425781;-115.76277923583984
945000000;-81.491111755371094;-101.22866058349609
947000000;-78.278533935546875;-100.10334777832031
949000000;-77.978134155273438;-103.97895050048828
951000000;-81.334182739257813;-101.73709106445312
953000000;-78.964012145996094;-109.36434936523437
955000000;-81.380805969238281;-107.31105804443359
957000000;-78.144569396972656;-107.4869384765625
959000000;-82.555267333984375;-106.57616424560547
961000000;-65.124252319335937;-112.61904144287109
963000000;-82.666603088378906;-109.29970550537109
965000000;-78.456199645996094;-108.42128753662109
967000000;-77.691734313964844;-111.92474365234375
969000000;-78.374168395996094;-104.49850463867187
971000000;-78.114067077636719;-98.969863891601563
973000000;-77.901016235351563;-104.00181579589844
975000000;-82.716079711914063;-118.90401458740234
977000000;-78.608604431152344;-101.60828399658203
979000000;-76.821456909179688;-100.45636749267578
981000000;-77.287010192871094;-111.12079620361328
983000000;-79.485458374023438;-110.78201293945312
985000000;-81.361137390136719;-114.93171691894531
987000000;-79.791618347167969;-97.626426696777344
989000000;-79.63739013671875;-107.97177124023437
991000000;-79.219940185546875;-104.36349487304687
993000000;-78.504005432128906;-101.27796936035156
995000000;-77.402809143066406;-109.35591888427734
997000000;-78.916778564453125;-112.56675720214844
999000000;-78.455947875976562;-91.706703186035156
1001000000;-78.807510375976563;-120.40882873535156
1003000000;-80.322166442871094;-93.791275024414063
1005000000;-78.315895080566406;-106.67601013183594
1007000000;-79.679840087890625;-110.81685638427734
1009000000;-80.704841613769531;-102.20616149902344
1011000000;-78.661079406738281;-122.45185852050781
1013000000;-77.63189697265625;-107.95871734619141
1015000000;-77.982711791992188;-103.44094848632812
